"ID","NAME","Location ID","Location Name","LATITUDE","LONGITUDE","Comments","First Sample","Last Sample","Samples","Results"
"309","NE REGION","E250092","WEST MILLIGAN CREEK 30M U/S OF BRIDGE CROSSING","57.015300","120.643600","Northeast of (51.8, -140) that covers off the Skeena, Omineca and Peace Regions and also the QCI.  Requested by Ben Kerr. Created by Robert Gibson on 2014-12-02","12/10/2002 9:00:00 AM","8/26/2003 8:00:00 AM","16","486"
"309","NE REGION","E250093","HASLER CREEK AT 3KM ON HASLER FSR","55.588600","121.978900","Northeast of (51.8, -140) that covers off the Skeena, Omineca and Peace Regions and also the QCI.  Requested by Ben Kerr. Created by Robert Gibson on 2014-12-02","12/9/2002 8:00:00 AM","8/12/2008 10:00:00 AM","35","1188"
"309","NE REGION","E250094","BLUEBERRY RIVER ON 101RD CROSSING; UPSTREAM OF UMBACH CONFLUENCE","56.730000","120.976700","Northeast of (51.8, -140) that covers off the Skeena, Omineca and Peace Regions and also the QCI.  Requested by Ben Kerr. Created by Robert Gibson on 2014-12-02","12/11/2002 8:30:00 AM","11/16/2004 8:31:00 AM","25","889"
"309","NE REGION","E250641","KWADACHA RIVER AUTOMATED SNOW PILLOW","57.623300","125.067800","Northeast of (51.8, -140) that covers off the Skeena, Omineca and Peace Regions and also the QCI.  Requested by Ben Kerr. Created by Robert Gibson on 2014-12-02","1/29/2003 3:00:00 PM","1/29/2003 3:00:00 PM","1","3"
"309","NE REGION","E251374","PR-03608 GROUNDWATER MONITORING WELL #4LOW BH-4S","54.081400","128.611900","Northeast of (51.8, -140) that covers off the Skeena, Omineca and Peace Regions and also the QCI.  Requested by Ben Kerr. Created by Robert Gibson on 2014-12-02","2/19/2003 8:00:00 AM","10/8/2008 12:00:00 PM","4","339"
"309","NE REGION","E251375","PR-03608 GROUNDWATER MONITORING WELL #4HIGH BH-4D","54.081400","128.611900","Northeast of (51.8, -140) that covers off the Skeena, Omineca and Peace Regions and also the QCI.  Requested by Ben Kerr. Created by Robert Gibson on 2014-12-02","2/19/2003 8:00:00 AM","10/8/2008 12:30:00 PM","5","422"
"309","NE REGION","E251376","PR-03608 GROUNDWATER MONITORING WELL #5 BH-5","54.081400","128.613900","Northeast of (51.8, -140) that covers off the Skeena, Omineca and Peace Regions and also the QCI.  Requested by Ben Kerr. Created by Robert Gibson on 2014-12-02","2/19/2003 8:00:00 AM","10/8/2008 2:00:00 PM","5","422"
"309","NE REGION","E251377","PR-03608 GROUNDWATER MONITORING WELL #6 BH-6","54.081900","128.613600","Northeast of (51.8, -140) that covers off the Skeena, Omineca and Peace Regions and also the QCI.  Requested by Ben Kerr. Created by Robert Gibson on 2014-12-02","2/19/2003 8:00:00 AM","10/8/2008 2:00:00 PM","5","422"
"309","NE REGION","E251378","PR-03608 GROUNDWATER MONITORING WELL #7 BH-7","54.082500","128.613600","Northeast of (51.8, -140) that covers off the Skeena, Omineca and Peace Regions and also the QCI.  Requested by Ben Kerr. Created by Robert Gibson on 2014-12-02","2/19/2003 8:00:00 AM","10/8/2008 3:00:00 PM","5","421"
"309","NE REGION","E251379","PR-03608 GROUNDWATER MONITORING WELL #8LOW BH-8S","54.083100","128.613900","Northeast of (51.8, -140) that covers off the Skeena, Omineca and Peace Regions and also the QCI.  Requested by Ben Kerr. Created by Robert Gibson on 2014-12-02","2/19/2003 8:00:00 AM","10/8/2008 4:30:00 PM","4","338"
"309","NE REGION","E251380","PR03608 GROUNDWATER MONITORING WELL # 8HIGH BH-8D","54.083100","128.613900","Northeast of (51.8, -140) that covers off the Skeena, Omineca and Peace Regions and also the QCI.  Requested by Ben Kerr. Created by Robert Gibson on 2014-12-02","2/19/2003 8:00:00 AM","10/8/2008 5:00:00 PM","6","506"
"309","NE REGION","E251381","PR-03608 GROUNDWATER MONITORING WELL #9LOW BH-9L","54.081100","128.613100","Northeast of (51.8, -140) that covers off the Skeena, Omineca and Peace Regions and also the QCI.  Requested by Ben Kerr. Created by Robert Gibson on 2014-12-02","2/19/2003 8:00:00 AM","10/8/2008 12:00:00 PM","5","421"
"309","NE REGION","E251382","PR-03608 GROUNDWATER MONITORING WELL #9HIGH BH-9H","54.081100","128.613100","Northeast of (51.8, -140) that covers off the Skeena, Omineca and Peace Regions and also the QCI.  Requested by Ben Kerr. Created by Robert Gibson on 2014-12-02","2/19/2003 8:00:00 AM","10/8/2008 12:30:00 PM","5","422"
"309","NE REGION","E251383","PR-03608 LEACHATE SEEP INTO HIRSCH CREEK","54.085000","128.603100","Northeast of (51.8, -140) that covers off the Skeena, Omineca and Peace Regions and also the QCI.  Requested by Ben Kerr. Created by Robert Gibson on 2014-12-02","2/19/2003 8:00:00 AM","2/19/2003 8:00:00 AM","1","84"
"309","NE REGION","E251384","PR-03608 HIRSCH CREEK UPSTREAM OF KITIMAT LANDFILL","54.060600","128.061900","Northeast of (51.8, -140) that covers off the Skeena, Omineca and Peace Regions and also the QCI.  Requested by Ben Kerr. Created by Robert Gibson on 2014-12-02","11/21/2005","10/16/2006","2","172"
"309","NE REGION","E251385","PR-03608 HIRSCH CREEK DOWNSTREAM OF KITIMAT LANDFILL","54.060000","128.665300","Northeast of (51.8, -140) that covers off the Skeena, Omineca and Peace Regions and also the QCI.  Requested by Ben Kerr. Created by Robert Gibson on 2014-12-02","2/19/2003 8:00:00 AM","10/16/2006","2","169"
"309","NE REGION","E251431","PR-11936 GROUNDWATER WELL BH98-1B","55.230300","129.050000","Northeast of (51.8, -140) that covers off the Skeena, Omineca and Peace Regions and also the QCI.  Requested by Ben Kerr. Created by Robert Gibson on 2014-12-02","2/26/2003 1:10:00 PM","10/27/2004 4:00:00 PM","2","216"
"309","NE REGION","E251432","PR-11936 GROUNDWATER WELL BH 98-2","55.231900","129.048900","Northeast of (51.8, -140) that covers off the Skeena, Omineca and Peace Regions and also the QCI.  Requested by Ben Kerr. Created by Robert Gibson on 2014-12-02","2/26/2003 10:30:00 AM","10/27/2004 9:56:00 AM","3","258"
"309","NE REGION","E251433","BH 98-2 TERRACE LANDFILL GROUNDWATER WELL MR-2809","54.557950","128.651960","Northeast of (51.8, -140) that covers off the Skeena, Omineca and Peace Regions and also the QCI.  Requested by Ben Kerr. Created by Robert Gibson on 2014-12-02","2/25/2003 8:00:00 AM","11/18/2024 9:50:00 AM","11","981"
"309","NE REGION","E251434","BH 98-1 TERRACE LANDFILL GROUNDWATER WELL MR-2809","54.563740","128.653980","Northeast of (51.8, -140) that covers off the Skeena, Omineca and Peace Regions and also the QCI.  Requested by Ben Kerr. Created by Robert Gibson on 2014-12-02","2/25/2003 8:00:00 AM","10/9/2008 1:30:00 PM","7","594"
"309","NE REGION","E251435","PR-11936 GROUNDWATER WELL BH 99-2","55.230800","129.050000","Northeast of (51.8, -140) that covers off the Skeena, Omineca and Peace Regions and also the QCI.  Requested by Ben Kerr. Created by Robert Gibson on 2014-12-02","2/26/2003 12:00:00 PM","10/27/2004 4:00:00 PM","2","171"
"309","NE REGION","E251512","HAZELTON LANDFILL GROUNDWATER MONITORING WELL BH-1","55.233600","127.527800","Northeast of (51.8, -140) that covers off the Skeena, Omineca and Peace Regions and also the QCI.  Requested by Ben Kerr. Created by Robert Gibson on 2014-12-02","10/14/2004 4:00:00 PM","10/6/2008 12:00:00 PM","3","255"
"309","NE REGION","E251513","HAZELTON LANDFILL GROUNDWATER MONITORING WELL BH-2","55.234700","127.533600","Northeast of (51.8, -140) that covers off the Skeena, Omineca and Peace Regions and also the QCI.  Requested by Ben Kerr. Created by Robert Gibson on 2014-12-02","3/6/2003 1:30:00 PM","10/6/2008 11:25:00 AM","3","242"
"309","NE REGION","E251514","HAZELTON LANDFILL GROUNDWATER MONITORING WELL BH-3","55.236100","127.543300","Northeast of (51.8, -140) that covers off the Skeena, Omineca and Peace Regions and also the QCI.  Requested by Ben Kerr. Created by Robert Gibson on 2014-12-02","10/14/2004 4:00:00 PM","10/14/2004 4:00:00 PM","1","87"
"309","NE REGION","E251536","MR-15681 MEZIADIN LANDFILL BH97-1A","56.051900","129.178600","Northeast of (51.8, -140) that covers off the Skeena, Omineca and Peace Regions and also the QCI.  Requested by Ben Kerr. Created by Robert Gibson on 2014-12-02","7/7/2003 4:00:00 PM","10/25/2006 5:05:00 PM","3","250"
"309","NE REGION","E251537","MR-15681 MEZIADIN LANDFILL BH97-1B","56.051900","129.178600","Northeast of (51.8, -140) that covers off the Skeena, Omineca and Peace Regions and also the QCI.  Requested by Ben Kerr. Created by Robert Gibson on 2014-12-02","7/7/2003 4:00:00 PM","10/25/2006 4:55:00 PM","3","249"
"309","NE REGION","E251538","MR-15681 MEZIADIN LANDFILL DOWNSTREAM BH97-2","56.053170","129.175020","Northeast of (51.8, -140) that covers off the Skeena, Omineca and Peace Regions and also the QCI.  Requested by Ben Kerr. Created by Robert Gibson on 2014-12-02","7/7/2003 4:00:00 PM","10/25/2006 4:10:00 PM","3","249"
"309","NE REGION","E251539","MR-15681 MEZIADIN LANDFILL BH97-3","56.056100","129.178300","Northeast of (51.8, -140) that covers off the Skeena, Omineca and Peace Regions and also the QCI.  Requested by Ben Kerr. Created by Robert Gibson on 2014-12-02","7/7/2003 4:00:00 PM","10/25/2006 3:20:00 PM","3","206"
"309","NE REGION","E251540","MR-15681 MEZIADIN LANDFILL UPSTREAM BH 97-4","56.054700","129.180800","Northeast of (51.8, -140) that covers off the Skeena, Omineca and Peace Regions and also the QCI.  Requested by Ben Kerr. Created by Robert Gibson on 2014-12-02","7/7/2003 4:00:00 PM","10/25/2006 3:00:00 PM","3","252"
"309","NE REGION","E251541","MR-15681 MEZIADIN LANDFILL DOWNSTREAM SURFACE WATER","56.053010","129.174350","Northeast of (51.8, -140) that covers off the Skeena, Omineca and Peace Regions and also the QCI.  Requested by Ben Kerr. Created by Robert Gibson on 2014-12-02","10/26/2004 4:00:00 PM","10/25/2006 4:00:00 PM","2","175"
"309","NE REGION","E251689","BOUCHIE CR. AT BOUCHIE LAKE OUTLET","53.030300","122.614400","Northeast of (51.8, -140) that covers off the Skeena, Omineca and Peace Regions and also the QCI.  Requested by Ben Kerr. Created by Robert Gibson on 2014-12-02","3/18/2003 1:35:00 PM","9/14/2015 5:05:00 PM","81","1470"
"309","NE REGION","E251729","RT1 - ROUND LAKE TRIB #1","54.653200","126.932600","Northeast of (51.8, -140) that covers off the Skeena, Omineca and Peace Regions and also the QCI.  Requested by Ben Kerr. Created by Robert Gibson on 2014-12-02","4/2/2003 5:00:00 PM","4/21/2003 10:00:00 AM","4","28"
"309","NE REGION","E251730","RT2 - ROUND LAKE TRIB #2","54.655900","126.935900","Northeast of (51.8, -140) that covers off the Skeena, Omineca and Peace Regions and also the QCI.  Requested by Ben Kerr. Created by Robert Gibson on 2014-12-02","4/2/2003 3:45:00 PM","4/2/2003 3:45:00 PM","1","7"
"309","NE REGION","E251731","RT3 - ROUND LAKE TRIB #3","54.662100","126.936100","Northeast of (51.8, -140) that covers off the Skeena, Omineca and Peace Regions and also the QCI.  Requested by Ben Kerr. Created by Robert Gibson on 2014-12-02","4/2/2003 3:30:00 PM","5/22/2003 4:00:00 PM","5","35"
"309","NE REGION","E251732","RT4 - ROUND LAKE TRIB #4","54.663200","126.933700","Northeast of (51.8, -140) that covers off the Skeena, Omineca and Peace Regions and also the QCI.  Requested by Ben Kerr. Created by Robert Gibson on 2014-12-02","4/2/2003 3:00:00 PM","5/22/2003 4:00:00 PM","7","49"
"309","NE REGION","E251733","RT5 - ROUND LAKE TRIB #5","54.664000","126.930300","Northeast of (51.8, -140) that covers off the Skeena, Omineca and Peace Regions and also the QCI.  Requested by Ben Kerr. Created by Robert Gibson on 2014-12-02","4/2/2003 2:45:00 PM","5/22/2003 4:00:00 PM","6","42"
"309","NE REGION","E251734","RT6 - ROUND LAKE TRIB #6","54.664300","126.926800","Northeast of (51.8, -140) that covers off the Skeena, Omineca and Peace Regions and also the QCI.  Requested by Ben Kerr. Created by Robert Gibson on 2014-12-02","4/2/2003 2:30:00 PM","4/27/2003 4:00:00 PM","4","28"
"309","NE REGION","E251735","RT7 - ROUND LAKE TRIB #7; MAIN INFLOW","54.664500","126.925800","Northeast of (51.8, -140) that covers off the Skeena, Omineca and Peace Regions and also the QCI.  Requested by Ben Kerr. Created by Robert Gibson on 2014-12-02","4/2/2003 12:30:00 PM","6/10/2003 4:00:00 PM","11","77"
"309","NE REGION","E251736","RT8 - ROUND LAKE TRIB #8","54.662400","126.909700","Northeast of (51.8, -140) that covers off the Skeena, Omineca and Peace Regions and also the QCI.  Requested by Ben Kerr. Created by Robert Gibson on 2014-12-02","4/2/2003 1:30:00 PM","5/22/2003 4:00:00 PM","9","63"
"309","NE REGION","E251737","RT9 - ROUND LAKE TRIB #9","54.656900","126.936700","Northeast of (51.8, -140) that covers off the Skeena, Omineca and Peace Regions and also the QCI.  Requested by Ben Kerr. Created by Robert Gibson on 2014-12-02","4/2/2003 5:45:00 PM","4/2/2003 5:45:00 PM","1","7"
"309","NE REGION","E251738","RT10 - ROUND LAKE TRIB #10","54.657400","126.909700","Northeast of (51.8, -140) that covers off the Skeena, Omineca and Peace Regions and also the QCI.  Requested by Ben Kerr. Created by Robert Gibson on 2014-12-02","4/2/2003 2:10:00 PM","5/8/2003 4:00:00 PM","7","49"
"309","NE REGION","E251739","RT11 - ROUND LAKE TRIB #11","54.654200","126.910100","Northeast of (51.8, -140) that covers off the Skeena, Omineca and Peace Regions and also the QCI.  Requested by Ben Kerr. Created by Robert Gibson on 2014-12-02","4/2/2003 2:15:00 PM","5/8/2003 4:00:00 PM","5","35"
"309","NE REGION","E251740","RT12 - ROUND LAKE TRIB #12","54.651700","126.915100","Northeast of (51.8, -140) that covers off the Skeena, Omineca and Peace Regions and also the QCI.  Requested by Ben Kerr. Created by Robert Gibson on 2014-12-02","4/9/2003 4:00:00 PM","4/9/2003 4:00:00 PM","1","7"
"309","NE REGION","E251743","RT15 - ROUND LAKE TRIB #15","54.650500","126.918800","Northeast of (51.8, -140) that covers off the Skeena, Omineca and Peace Regions and also the QCI.  Requested by Ben Kerr. Created by Robert Gibson on 2014-12-02","4/2/2003 6:30:00 PM","5/22/2003 4:00:00 PM","5","35"
"309","NE REGION","E251744","RT16 - ROUND LAKE TRIB #16","54.647000","126.929500","Northeast of (51.8, -140) that covers off the Skeena, Omineca and Peace Regions and also the QCI.  Requested by Ben Kerr. Created by Robert Gibson on 2014-12-02","4/2/2003 6:00:00 PM","5/8/2003 4:00:00 PM","7","49"
"309","NE REGION","E251745","RO17 - ROUND LAKE OUTFLOW; AT HIGHWAY 16 CULVERT","54.646600","126.932300","Northeast of (51.8, -140) that covers off the Skeena, Omineca and Peace Regions and also the QCI.  Requested by Ben Kerr. Created by Robert Gibson on 2014-12-02","4/9/2003 4:00:00 PM","6/10/2003 4:00:00 PM","8","56"
"309","NE REGION","E251789","JACKPINE FLATS #5 - 304 OLD LAKELSE LK. ROAD","54.457100","128.480700","Northeast of (51.8, -140) that covers off the Skeena, Omineca and Peace Regions and also the QCI.  Requested by Ben Kerr. Created by Robert Gibson on 2014-12-02","8/6/2003","9/3/2003 4:00:00 PM","10","72"
"309","NE REGION","E251790","JACKPINE FLATS #6 - 320 SOCKEYE CR. CRES.","54.455200","128.489900","Northeast of (51.8, -140) that covers off the Skeena, Omineca and Peace Regions and also the QCI.  Requested by Ben Kerr. Created by Robert Gibson on 2014-12-02","4/8/2003","9/3/2003 4:00:00 PM","21","146"
"309","NE REGION","E251791","JACKPINE FLATS #7 - 509 WILLIAMS CR. RD.","54.450200","128.505600","Northeast of (51.8, -140) that covers off the Skeena, Omineca and Peace Regions and also the QCI.  Requested by Ben Kerr. Created by Robert Gibson on 2014-12-02","8/6/2003","3/22/2005","3","56"
"309","NE REGION","E251792","JACKPINE FLATS #8 - 205 OLD LAKELSE LAKE ROAD","54.460100","128.481000","Northeast of (51.8, -140) that covers off the Skeena, Omineca and Peace Regions and also the QCI.  Requested by Ben Kerr. Created by Robert Gibson on 2014-12-02","4/8/2003","3/22/2005","21","148"
"309","NE REGION","E251793","KIRBY LAKE-  SHORELINE NEAR INFILTRATION GALLERY","54.694600","126.991600","Northeast of (51.8, -140) that covers off the Skeena, Omineca and Peace Regions and also the QCI.  Requested by Ben Kerr. Created by Robert Gibson on 2014-12-02","4/14/2003","10/11/2005","14","258"
"309","NE REGION","E251849","HEART LAKE","55.498100","122.565600","Northeast of (51.8, -140) that covers off the Skeena, Omineca and Peace Regions and also the QCI.  Requested by Ben Kerr. Created by Robert Gibson on 2014-12-02","4/15/2003 1:22:00 PM","4/15/2003 1:39:00 PM","4","62"
"309","NE REGION","E251910","LAKELSE LAKE #5 - LAKELSE INTAKE ON FIRST AVE (SOUTH)","54.362020","128.555630","Northeast of (51.8, -140) that covers off the Skeena, Omineca and Peace Regions and also the QCI.  Requested by Ben Kerr. Created by Robert Gibson on 2014-12-02","4/15/2003","9/3/2003 4:00:00 PM","23","166"
"309","NE REGION","E251969","COLUMBIA RIVER AT MICA","52.000000","118.566667","Northeast of (51.8, -140) that covers off the Skeena, Omineca and Peace Regions and also the QCI.  Requested by Ben Kerr. Created by Robert Gibson on 2014-12-02","5/5/2003 12:20:00 PM","10/6/2003 12:10:00 PM","5","45"
"309","NE REGION","E252069","BIGMOUTH CREEK 5 KM UPSTREAM OF HWY 23 BRIDGE","51.841700","118.613900","Northeast of (51.8, -140) that covers off the Skeena, Omineca and Peace Regions and also the QCI.  Requested by Ben Kerr. Created by Robert Gibson on 2014-12-02","5/5/2003 1:35:00 PM","6/17/2003 11:15:00 AM","4","36"
"309","NE REGION","E252072","REVELSTOKE RESERVOIR - UPPER LAKE","51.950000","118.566700","Northeast of (51.8, -140) that covers off the Skeena, Omineca and Peace Regions and also the QCI.  Requested by Ben Kerr. Created by Robert Gibson on 2014-12-02","6/3/2003 11:35:00 AM","10/7/2003 4:00:00 PM","45","436"
"309","NE REGION","E252099","KINBASKET RESERVOIR - WOOD ARM","52.135000","118.268600","Northeast of (51.8, -140) that covers off the Skeena, Omineca and Peace Regions and also the QCI.  Requested by Ben Kerr. Created by Robert Gibson on 2014-12-02","6/11/2003 2:25:00 PM","10/2/2005 2:42:00 PM","41","288"
"309","NE REGION","E252100","KINBASKET RESERVOIR - CANOE REACH","52.235600","118.485000","Northeast of (51.8, -140) that covers off the Skeena, Omineca and Peace Regions and also the QCI.  Requested by Ben Kerr. Created by Robert Gibson on 2014-12-02","6/11/2003 10:20:00 AM","10/2/2005 10:55:00 AM","41","284"
"309","NE REGION","E252101","KINBASKET RESERVOIR - MICA DAM FOREBAY","52.099400","118.538300","Northeast of (51.8, -140) that covers off the Skeena, Omineca and Peace Regions and also the QCI.  Requested by Ben Kerr. Created by Robert Gibson on 2014-12-02","6/11/2003 3:00:00 PM","10/2/2005 4:40:00 PM","40","284"
"309","NE REGION","E252117","DRAGON LAKE","52.950000","122.421900","Northeast of (51.8, -140) that covers off the Skeena, Omineca and Peace Regions and also the QCI.  Requested by Ben Kerr. Created by Robert Gibson on 2014-12-02","5/6/2004 11:15:00 AM","5/11/2020 10:00:00 AM","6","399"
"309","NE REGION","E252150","CRYSTAL CREEK (LOWER)","54.367400","128.547200","Northeast of (51.8, -140) that covers off the Skeena, Omineca and Peace Regions and also the QCI.  Requested by Ben Kerr. Created by Robert Gibson on 2014-12-02","5/21/2003","2/21/2012 12:35:00 PM","17","532"
"309","NE REGION","E252151","GRANITE CREEK (UPPER)","54.375100","128.526300","Northeast of (51.8, -140) that covers off the Skeena, Omineca and Peace Regions and also the QCI.  Requested by Ben Kerr. Created by Robert Gibson on 2014-12-02","5/21/2003","9/4/2003","6","204"
"309","NE REGION","E252169","HOTSPRINGS CHANNEL (LOWER) SOUTH","54.358500","128.560800","Northeast of (51.8, -140) that covers off the Skeena, Omineca and Peace Regions and also the QCI.  Requested by Ben Kerr. Created by Robert Gibson on 2014-12-02","5/21/2003","9/4/2003","6","204"
"309","NE REGION","E252170","HOTSPRINGS CHANNEL AT HWY (SOUTH)","54.352200","128.547800","Northeast of (51.8, -140) that covers off the Skeena, Omineca and Peace Regions and also the QCI.  Requested by Ben Kerr. Created by Robert Gibson on 2014-12-02","5/21/2003","9/4/2003","5","139"
"309","NE REGION","E252171","HOTSPRINGS CHANNEL AT HWY (NORTH)","54.356600","128.542100","Northeast of (51.8, -140) that covers off the Skeena, Omineca and Peace Regions and also the QCI.  Requested by Ben Kerr. Created by Robert Gibson on 2014-12-02","5/21/2003","9/4/2003","5","139"
"309","NE REGION","E252172","CRYSTAL CREEK (UPPER)","54.369100","128.540100","Northeast of (51.8, -140) that covers off the Skeena, Omineca and Peace Regions and also the QCI.  Requested by Ben Kerr. Created by Robert Gibson on 2014-12-02","5/21/2003","9/4/2003","5","139"
"309","NE REGION","E252173","EEL CREEK LOWER","54.370500","128.591100","Northeast of (51.8, -140) that covers off the Skeena, Omineca and Peace Regions and also the QCI.  Requested by Ben Kerr. Created by Robert Gibson on 2014-12-02","5/20/2003 4:00:00 PM","9/3/2003","4","136"
"309","NE REGION","E252175","SOCKEYE CREEK (LOWER)","54.470440","128.477930","Northeast of (51.8, -140) that covers off the Skeena, Omineca and Peace Regions and also the QCI.  Requested by Ben Kerr. Created by Robert Gibson on 2014-12-02","5/21/2003","9/8/2008 7:20:00 PM","7","248"
"309","NE REGION","E252176","FURLONG CREEK (UPPER)","54.399900","128.515300","Northeast of (51.8, -140) that covers off the Skeena, Omineca and Peace Regions and also the QCI.  Requested by Ben Kerr. Created by Robert Gibson on 2014-12-02","5/21/2003","9/4/2003","5","139"
"309","NE REGION","E252177","LAKELSE PROVINCIAL PARK CREEK (LOWER)","54.390500","128.533200","Northeast of (51.8, -140) that covers off the Skeena, Omineca and Peace Regions and also the QCI.  Requested by Ben Kerr. Created by Robert Gibson on 2014-12-02","5/21/2003","9/4/2003","5","139"
"309","NE REGION","E252178","LAKELSE PROVINCIAL PARK CREEK (UPPER)","54.386400","128.518100","Northeast of (51.8, -140) that covers off the Skeena, Omineca and Peace Regions and also the QCI.  Requested by Ben Kerr. Created by Robert Gibson on 2014-12-02","5/21/2003","9/4/2003","5","139"
"309","NE REGION","E252179","SOCKEYE CREEK (UPPER)","54.470600","128.478500","Northeast of (51.8, -140) that covers off the Skeena, Omineca and Peace Regions and also the QCI.  Requested by Ben Kerr. Created by Robert Gibson on 2014-12-02","5/21/2003","9/3/2003","5","139"
"309","NE REGION","E252249","MAHOOD LAKE AT BLUFFS","51.928400","120.346500","Northeast of (51.8, -140) that covers off the Skeena, Omineca and Peace Regions and also the QCI.  Requested by Ben Kerr. Created by Robert Gibson on 2014-12-02","5/26/2003 1:08:00 PM","9/27/2006 12:15:00 PM","7","93"
"309","NE REGION","E252269","MOUNTAIN CREEK (LOWER)","54.360600","128.533600","Northeast of (51.8, -140) that covers off the Skeena, Omineca and Peace Regions and also the QCI.  Requested by Ben Kerr. Created by Robert Gibson on 2014-12-02","5/21/2003","2/21/2012","15","411"
"309","NE REGION","E252270","WHALEN CREEK (UPPER)","54.370400","128.539600","Northeast of (51.8, -140) that covers off the Skeena, Omineca and Peace Regions and also the QCI.  Requested by Ben Kerr. Created by Robert Gibson on 2014-12-02","5/21/2003","9/4/2003","6","204"
"309","NE REGION","E252271","WHALEN CREEK (LOWER)","54.369900","128.547100","Northeast of (51.8, -140) that covers off the Skeena, Omineca and Peace Regions and also the QCI.  Requested by Ben Kerr. Created by Robert Gibson on 2014-12-02","5/21/2003","9/4/2003","5","139"
"309","NE REGION","E252272","TABOR CREEK UPSTREAM OF RD X-ING NEXT TO CARRIER LUMBER","53.806700","122.717800","Northeast of (51.8, -140) that covers off the Skeena, Omineca and Peace Regions and also the QCI.  Requested by Ben Kerr. Created by Robert Gibson on 2014-12-02","5/20/2003 11:00:00 AM","4/6/2004 1:01:00 PM","19","567"
"309","NE REGION","E252273","UNNAMED STREAM B; ENTERING NECHAKO RIVER.","53.956700","122.955600","Northeast of (51.8, -140) that covers off the Skeena, Omineca and Peace Regions and also the QCI.  Requested by Ben Kerr. Created by Robert Gibson on 2014-12-02","5/20/2003 8:30:00 AM","4/18/2007 1:30:00 PM","25","825"
"309","NE REGION","E252289","PR-7150 PORT CLEMENTS LANDFILL BH-7","53.754700","132.111900","Northeast of (51.8, -140) that covers off the Skeena, Omineca and Peace Regions and also the QCI.  Requested by Ben Kerr. Created by Robert Gibson on 2014-12-02","11/15/2004 4:00:00 PM","11/22/2005","2","171"
"309","NE REGION","E252290","PR-7150 PORT CLEMENTS LANDFILL BH-8","53.754400","132.111700","Northeast of (51.8, -140) that covers off the Skeena, Omineca and Peace Regions and also the QCI.  Requested by Ben Kerr. Created by Robert Gibson on 2014-12-02","11/15/2004 4:00:00 PM","11/22/2005","2","172"
"309","NE REGION","E252291","PR-7150 PORT CLEMENTS LANDFILL BH-10","53.755000","132.112500","Northeast of (51.8, -140) that covers off the Skeena, Omineca and Peace Regions and also the QCI.  Requested by Ben Kerr. Created by Robert Gibson on 2014-12-02","11/15/2004 4:00:00 PM","11/22/2005","2","172"
"309","NE REGION","E252292","PR-7150 PORT CLEMENTS LANDFILL BH-11","53.755000","132.113300","Northeast of (51.8, -140) that covers off the Skeena, Omineca and Peace Regions and also the QCI.  Requested by Ben Kerr. Created by Robert Gibson on 2014-12-02","11/15/2004 4:00:00 PM","11/22/2005","2","172"
"309","NE REGION","E252293","PR-7150 PORT CLEMENTS LANDFILL BH-12","53.754400","132.112800","Northeast of (51.8, -140) that covers off the Skeena, Omineca and Peace Regions and also the QCI.  Requested by Ben Kerr. Created by Robert Gibson on 2014-12-02","11/15/2004 4:00:00 PM","11/23/2005","2","172"
"309","NE REGION","E252311","HAZELTON LANDFILL GROUNDWATER MONITORING WELL BH-4A","55.236900","127.529700","Northeast of (51.8, -140) that covers off the Skeena, Omineca and Peace Regions and also the QCI.  Requested by Ben Kerr. Created by Robert Gibson on 2014-12-02","3/6/2003 4:05:00 PM","10/6/2008 2:00:00 PM","4","340"
"309","NE REGION","E252313","HAZELTON LANDFILL GROUNDWATER MONITORING WELL BH4-B","55.236900","127.529700","Northeast of (51.8, -140) that covers off the Skeena, Omineca and Peace Regions and also the QCI.  Requested by Ben Kerr. Created by Robert Gibson on 2014-12-02","10/14/2004 4:00:00 PM","10/6/2008 2:30:00 PM","2","171"
"309","NE REGION","E252314","HAZELTON LANDFILL GROUNDWATER MONITORING WELL BH5-B","55.244700","127.543900","Northeast of (51.8, -140) that covers off the Skeena, Omineca and Peace Regions and also the QCI.  Requested by Ben Kerr. Created by Robert Gibson on 2014-12-02","3/6/2003 5:00:00 PM","10/6/2008 3:30:00 PM","4","338"
"309","NE REGION","E252349","PINE RIVER AT CHETWYND PUMPHOUSE","54.673300","121.646700","Northeast of (51.8, -140) that covers off the Skeena, Omineca and Peace Regions and also the QCI.  Requested by Ben Kerr. Created by Robert Gibson on 2014-12-02","5/29/2003 9:00:00 AM","8/12/2008 7:30:00 AM","23","1027"
"309","NE REGION","E252370","HUDSON`S HOPE HI-VOL","56.025800","121.916400","Northeast of (51.8, -140) that covers off the Skeena, Omineca and Peace Regions and also the QCI.  Requested by Ben Kerr. Created by Robert Gibson on 2014-12-02","5/21/2003 4:00:00 PM","6/28/2006","648","648"
"309","NE REGION","E252429","MURRAY CREEK APPROXIMATELY 30M U/S OF RD CROSSING; 100M U/S OF NECHAKO RIV.","54.027972","124.015111","Northeast of (51.8, -140) that covers off the Skeena, Omineca and Peace Regions and also the QCI.  Requested by Ben Kerr. Created by Robert Gibson on 2014-12-02","6/24/2003 12:15:00 PM","4/16/2007 1:30:00 PM","14","547"
