"Method ID","Method Name","Method Description","Method Source","Observed Property ID"
"X141","Buchner 11 cm GF","Buchner 11 cm GF","EMS Migration","Residue: Non-filterable (TSS) (fl. conc.)"
"X142","Dst:Amino Anti Pyr:Col","The unfiltered preserved sample is distilled under acidic conditions to remove most interferences.  The addition of 4-aminoantipyrine in the presence of potassium ferricyanide forms a red coloured antipyrine dye which remains in an aqueous solution and the absorbance is measured at 505 nm.  This method determines phenol, ortho- and meta- substituted phenols as phenol.","EMS Migration","Phenols (fl. conc.)"
"X143","Selective Ion Electrode","The analyte is determined potentiometrically by direct measurement using a selective ion electrode with standard reference electrode and either a meter with a direct concentration scale or a pH meter with an expanded mV scale.","EMS Migration","Fluoride Total (fl. conc.)"
"X143","Selective Ion Electrode","The analyte is determined potentiometrically by direct measurement using a selective ion electrode with standard reference electrode and either a meter with a direct concentration scale or a pH meter with an expanded mV scale.","EMS Migration","Nitrogen Kjel.Tot(N) (fl. conc.)"
"X143","Selective Ion Electrode","The analyte is determined potentiometrically by direct measurement using a selective ion electrode with standard reference electrode and either a meter with a direct concentration scale or a pH meter with an expanded mV scale.","EMS Migration","Fluoride-Soluble (fl. conc.)"
"X143","Selective Ion Electrode","The analyte is determined potentiometrically by direct measurement using a selective ion electrode with standard reference electrode and either a meter with a direct concentration scale or a pH meter with an expanded mV scale.","EMS Migration","Fluoridation Index (mass flux)"
"X143","Selective Ion Electrode","The analyte is determined potentiometrically by direct measurement using a selective ion electrode with standard reference electrode and either a meter with a direct concentration scale or a pH meter with an expanded mV scale.","EMS Migration","Nitrogen NO2 Total (fl. conc.)"
"X143","Selective Ion Electrode","The analyte is determined potentiometrically by direct measurement using a selective ion electrode with standard reference electrode and either a meter with a direct concentration scale or a pH meter with an expanded mV scale.","EMS Migration","Nitrogen Ammonia Total (fl. conc.)"
"X143","Selective Ion Electrode","The analyte is determined potentiometrically by direct measurement using a selective ion electrode with standard reference electrode and either a meter with a direct concentration scale or a pH meter with an expanded mV scale.","EMS Migration","Sulfation Index (mass flux)"
"X143","Selective Ion Electrode","The analyte is determined potentiometrically by direct measurement using a selective ion electrode with standard reference electrode and either a meter with a direct concentration scale or a pH meter with an expanded mV scale.","EMS Migration","Nitrogen NO3 Total (fl. conc.)"
"X143","Selective Ion Electrode","The analyte is determined potentiometrically by direct measurement using a selective ion electrode with standard reference electrode and either a meter with a direct concentration scale or a pH meter with an expanded mV scale.","EMS Migration","Fluoride Dissolved (fl. conc.)"
"X143","Selective Ion Electrode","The analyte is determined potentiometrically by direct measurement using a selective ion electrode with standard reference electrode and either a meter with a direct concentration scale or a pH meter with an expanded mV scale.","EMS Migration","Nitrogen Ammonia Dissolved (fl. conc.)"
"X144","Volume/Time","Volume/Time","EMS Migration","Flow (Avg) (flow)"
"X145","Dig: ICP","Dig; ICP","EMS Migration","Phosphorus Total (fl. conc.)"
"X145","Dig: ICP","Dig; ICP","EMS Migration","Barium Total (fl. conc.)"
"X145","Dig: ICP","Dig; ICP","EMS Migration","Cobalt Total (fl. conc.)"
"X145","Dig: ICP","Dig; ICP","EMS Migration","Copper Total (fl. conc.)"
"X145","Dig: ICP","Dig; ICP","EMS Migration","Aluminum Total (fl. conc.)"
"X145","Dig: ICP","Dig; ICP","EMS Migration","Zinc Total (fl. conc.)"
"X145","Dig: ICP","Dig; ICP","EMS Migration","Magnesium Total (fl. conc.)"
"X145","Dig: ICP","Dig; ICP","EMS Migration","Lead Total (fl. conc.)"
"X145","Dig: ICP","Dig; ICP","EMS Migration","Arsenic Total (fl. conc.)"
"X145","Dig: ICP","Dig; ICP","EMS Migration","Silicon Total (fl. conc.)"
"X145","Dig: ICP","Dig; ICP","EMS Migration","Iron Total (fl. conc.)"
"X145","Dig: ICP","Dig; ICP","EMS Migration","Strontium Total (fl. conc.)"
"X145","Dig: ICP","Dig; ICP","EMS Migration","Sulfur Total (fl. conc.)"
"X145","Dig: ICP","Dig; ICP","EMS Migration","Calcium Total (fl. conc.)"
"X145","Dig: ICP","Dig; ICP","EMS Migration","Boron Total (fl. conc.)"
"X145","Dig: ICP","Dig; ICP","EMS Migration","Potassium Total (fl. conc.)"
"X150","H2O2/H2SO4Dig:Indophenol","H2O2/H2SO4Dig; Indophenol","EMS Migration","Nitrogen Kjel.Tot(N) (fl. conc.)"
"X152","Visual Comparison to glass disks","Colour is determined by visual comparison of the sample with standard colour discs (Hellige colour Disc No.611-10, APHA Hazen platinum cobalt scale or equivalent).  One unit of colour is that produced by 1.0 mg/L platinum in the form of the chloroplatinate ion.  Sample centrifuged or filtered for True Color.","EMS Migration","Color Apparent (app.)"
"X152","Visual Comparison to glass disks","Colour is determined by visual comparison of the sample with standard colour discs (Hellige colour Disc No.611-10, APHA Hazen platinum cobalt scale or equivalent).  One unit of colour is that produced by 1.0 mg/L platinum in the form of the chloroplatinate ion.  Sample centrifuged or filtered for True Color.","EMS Migration","Color True (app.)"
"X153","UV:Auto Pyr-Barb Acid","UV: Auto Pyr-Barb Acid","EMS Migration","Cyanide S.A.D. (fl. conc.)"
"X153","UV:Auto Pyr-Barb Acid","UV: Auto Pyr-Barb Acid","EMS Migration","Cyanide Total (fl. conc.)"
"X154","Auto Berthelot (Indo)","Auto Berthelot (Indo)","EMS Migration","Nitrogen Ammonia Dissolved (fl. conc.)"
"X155","Auto Cd:Diazotization","Auto Cd: Diazotization","EMS Migration","Nitrogen - Nitrite Dissolved (NO2) (fl. conc.)"
"X155","Auto Cd:Diazotization","Auto Cd: Diazotization","EMS Migration","Nitrate (NO3) Dissolved (fl. conc.)"
"X155","Auto Cd:Diazotization","Auto Cd: Diazotization","EMS Migration","Nitrate(NO3) + Nitrite(NO2) Dissolved (fl. conc.)"
"X156","Auto UV Dig:Col'metric","Auto UV Dig: Col'metric","EMS Migration","Nitrogen Total (fl. conc.)"
"X156","Auto UV Dig:Col'metric","Auto UV Dig: Col'metric","EMS Migration","Nitrogen Total Dissolved (fl. conc.)"
"X157","Auto Ascorbic Acid Red.","The filtered sample is reacted with a mixture of ammonium molybdate and potassium antimonyl tartrate in acid solution.  Ascorbic acid is then added to produce a blue coloured product with an absorbance maximum at 880 nm.  The absorbance of the solution is measured and the phosphorus concentration is determined by comparison with standards treated in the same manner.  Automated procedure.","EMS Migration","Phosphorus Ort.Dis-P (fl. conc.)"
"X158","FF:Dig. Auto Ascorbic Ac","The filtered sample is acidified, potassium persulfate is added and the mixture is digested at elevated temperature and pressure in a steam autoclave.  After digestion, the sample is reacted with a mixture of ammonium molybdate and potassium antimonyl tartrate in acid solution.  Ascorbic acid is then added to produce a blue coloured product with an absorbance maximum at 880 nm.  The absorbance of the solution is measured and the phosphorus concentration is determined by comparison with standards treated in the same manner.","EMS Migration","Phosphorus Total Dissolved (fl. conc.)"
"X159","Auto Flame Emission","Auto Flame Emission","EMS Migration","Potassium Dissolved (fl. conc.)"
"X159","Auto Flame Emission","Auto Flame Emission","EMS Migration","Sodium Dissolved (fl. conc.)"
"X160","Auto Molybdate-Blue Col.(Ascorbic)","Not all forms of silica in solution will react to give the silicomolybdate complex.  Silicic acid readily polymerizes at the pH of seawater (pH=8.0), and only straight chain polymers of relatively short length will react with molybdate at any appreciable speed.  Therefore, the term ""Reactive Silica"" is best used.  This automated procedure for the determination of reactive silica is based on the reduction by ascorbic acid of silicomolybdate in acidic solution to heteropoly blue.  The colour is measured at 660 nm in a 1.5 cm cell.  Oxalic acid is introduced to the sample stream before the addition of ascorbic acid to eliminate interference from phosphates.  The sample should be collected in a clean linear polyethylene bottle.  The samples are not preserved.  The samples should be free from turbidity.  Allow the samples to settle before decanting an aliquot, or filter the samples through 0.45 m filter paper.  Samples are stored at 4C prior to analysis.  The samples should be analysed within 28 days.  Note: Do not use glass containers.","EMS Migration","Silica Reactive Diss (fl. conc.)"
"X167","HNO3 Dig:Solvent Extr:AA","HNO3 Dig: Solvent Extr: AA","EMS Migration","Cadmium Total (fl. conc.)"
"X168","Solvent Extract: AA","Solvent Extract: AA","EMS Migration","Zinc Dissolved (fl. conc.)"
"X169","H2SO4:K2Cr2O7:Cold V:AA","H2SO4: K2Cr2O7: Cold V: AA","EMS Migration","Mercury Total (fl. conc.)"
"X170","ICP","This code is a catch-all for a large variety of ICP methods including water and also solids digested into solutions as an intermediate result.  Different procedures will have greatly different detection limits.  (a) For air particulates, preliminary results are reported in mg/L and loading results as mg/dm2/d. (b) For Hi Vol samples preliminiary results are same as reported in mg/L and loading results as ug/m3.  (c) Note that for Rain samples there is no filtration nor digestion steps.","EMS Migration","Cadmium Dissolved (fl. conc.)"
"X170","ICP","This code is a catch-all for a large variety of ICP methods including water and also solids digested into solutions as an intermediate result.  Different procedures will have greatly different detection limits.  (a) For air particulates, preliminary results are reported in mg/L and loading results as mg/dm2/d. (b) For Hi Vol samples preliminiary results are same as reported in mg/L and loading results as ug/m3.  (c) Note that for Rain samples there is no filtration nor digestion steps.","EMS Migration","Titanium Total (fl. conc.)"
"X170","ICP","This code is a catch-all for a large variety of ICP methods including water and also solids digested into solutions as an intermediate result.  Different procedures will have greatly different detection limits.  (a) For air particulates, preliminary results are reported in mg/L and loading results as mg/dm2/d. (b) For Hi Vol samples preliminiary results are same as reported in mg/L and loading results as ug/m3.  (c) Note that for Rain samples there is no filtration nor digestion steps.","EMS Migration","Copper Total (fl. conc.)"
"X170","ICP","This code is a catch-all for a large variety of ICP methods including water and also solids digested into solutions as an intermediate result.  Different procedures will have greatly different detection limits.  (a) For air particulates, preliminary results are reported in mg/L and loading results as mg/dm2/d. (b) For Hi Vol samples preliminiary results are same as reported in mg/L and loading results as ug/m3.  (c) Note that for Rain samples there is no filtration nor digestion steps.","EMS Migration","Zirconium Total (fl. conc.)"
"X170","ICP","This code is a catch-all for a large variety of ICP methods including water and also solids digested into solutions as an intermediate result.  Different procedures will have greatly different detection limits.  (a) For air particulates, preliminary results are reported in mg/L and loading results as mg/dm2/d. (b) For Hi Vol samples preliminiary results are same as reported in mg/L and loading results as ug/m3.  (c) Note that for Rain samples there is no filtration nor digestion steps.","EMS Migration","Aluminum Total (fl. conc.)"
"X170","ICP","This code is a catch-all for a large variety of ICP methods including water and also solids digested into solutions as an intermediate result.  Different procedures will have greatly different detection limits.  (a) For air particulates, preliminary results are reported in mg/L and loading results as mg/dm2/d. (b) For Hi Vol samples preliminiary results are same as reported in mg/L and loading results as ug/m3.  (c) Note that for Rain samples there is no filtration nor digestion steps.","EMS Migration","Magnesium Total (fl. conc.)"
"X170","ICP","This code is a catch-all for a large variety of ICP methods including water and also solids digested into solutions as an intermediate result.  Different procedures will have greatly different detection limits.  (a) For air particulates, preliminary results are reported in mg/L and loading results as mg/dm2/d. (b) For Hi Vol samples preliminiary results are same as reported in mg/L and loading results as ug/m3.  (c) Note that for Rain samples there is no filtration nor digestion steps.","EMS Migration","Manganese Total (fl. conc.)"
"X170","ICP","This code is a catch-all for a large variety of ICP methods including water and also solids digested into solutions as an intermediate result.  Different procedures will have greatly different detection limits.  (a) For air particulates, preliminary results are reported in mg/L and loading results as mg/dm2/d. (b) For Hi Vol samples preliminiary results are same as reported in mg/L and loading results as ug/m3.  (c) Note that for Rain samples there is no filtration nor digestion steps.","EMS Migration","Calcium Dissolved (fl. conc.)"
"X170","ICP","This code is a catch-all for a large variety of ICP methods including water and also solids digested into solutions as an intermediate result.  Different procedures will have greatly different detection limits.  (a) For air particulates, preliminary results are reported in mg/L and loading results as mg/dm2/d. (b) For Hi Vol samples preliminiary results are same as reported in mg/L and loading results as ug/m3.  (c) Note that for Rain samples there is no filtration nor digestion steps.","EMS Migration","Boron Dissolved (fl. conc.)"
"X170","ICP","This code is a catch-all for a large variety of ICP methods including water and also solids digested into solutions as an intermediate result.  Different procedures will have greatly different detection limits.  (a) For air particulates, preliminary results are reported in mg/L and loading results as mg/dm2/d. (b) For Hi Vol samples preliminiary results are same as reported in mg/L and loading results as ug/m3.  (c) Note that for Rain samples there is no filtration nor digestion steps.","EMS Migration","Zirconium Dissolved (fl. conc.)"
"X170","ICP","This code is a catch-all for a large variety of ICP methods including water and also solids digested into solutions as an intermediate result.  Different procedures will have greatly different detection limits.  (a) For air particulates, preliminary results are reported in mg/L and loading results as mg/dm2/d. (b) For Hi Vol samples preliminiary results are same as reported in mg/L and loading results as ug/m3.  (c) Note that for Rain samples there is no filtration nor digestion steps.","EMS Migration","Uranium Total (fl. conc.)"
"X170","ICP","This code is a catch-all for a large variety of ICP methods including water and also solids digested into solutions as an intermediate result.  Different procedures will have greatly different detection limits.  (a) For air particulates, preliminary results are reported in mg/L and loading results as mg/dm2/d. (b) For Hi Vol samples preliminiary results are same as reported in mg/L and loading results as ug/m3.  (c) Note that for Rain samples there is no filtration nor digestion steps.","EMS Migration","Lithium Total (fl. conc.)"
"X170","ICP","This code is a catch-all for a large variety of ICP methods including water and also solids digested into solutions as an intermediate result.  Different procedures will have greatly different detection limits.  (a) For air particulates, preliminary results are reported in mg/L and loading results as mg/dm2/d. (b) For Hi Vol samples preliminiary results are same as reported in mg/L and loading results as ug/m3.  (c) Note that for Rain samples there is no filtration nor digestion steps.","EMS Migration","Sodium Total (fl. conc.)"
"X170","ICP","This code is a catch-all for a large variety of ICP methods including water and also solids digested into solutions as an intermediate result.  Different procedures will have greatly different detection limits.  (a) For air particulates, preliminary results are reported in mg/L and loading results as mg/dm2/d. (b) For Hi Vol samples preliminiary results are same as reported in mg/L and loading results as ug/m3.  (c) Note that for Rain samples there is no filtration nor digestion steps.","EMS Migration","Molybdenum Dissolved (fl. conc.)"
"X170","ICP","This code is a catch-all for a large variety of ICP methods including water and also solids digested into solutions as an intermediate result.  Different procedures will have greatly different detection limits.  (a) For air particulates, preliminary results are reported in mg/L and loading results as mg/dm2/d. (b) For Hi Vol samples preliminiary results are same as reported in mg/L and loading results as ug/m3.  (c) Note that for Rain samples there is no filtration nor digestion steps.","EMS Migration","Chromium Total (fl. conc.)"
"X170","ICP","This code is a catch-all for a large variety of ICP methods including water and also solids digested into solutions as an intermediate result.  Different procedures will have greatly different detection limits.  (a) For air particulates, preliminary results are reported in mg/L and loading results as mg/dm2/d. (b) For Hi Vol samples preliminiary results are same as reported in mg/L and loading results as ug/m3.  (c) Note that for Rain samples there is no filtration nor digestion steps.","EMS Migration","Manganese Dissolved (fl. conc.)"
"X170","ICP","This code is a catch-all for a large variety of ICP methods including water and also solids digested into solutions as an intermediate result.  Different procedures will have greatly different detection limits.  (a) For air particulates, preliminary results are reported in mg/L and loading results as mg/dm2/d. (b) For Hi Vol samples preliminiary results are same as reported in mg/L and loading results as ug/m3.  (c) Note that for Rain samples there is no filtration nor digestion steps.","EMS Migration","Phosphorus Total (fl. conc.)"
"X170","ICP","This code is a catch-all for a large variety of ICP methods including water and also solids digested into solutions as an intermediate result.  Different procedures will have greatly different detection limits.  (a) For air particulates, preliminary results are reported in mg/L and loading results as mg/dm2/d. (b) For Hi Vol samples preliminiary results are same as reported in mg/L and loading results as ug/m3.  (c) Note that for Rain samples there is no filtration nor digestion steps.","EMS Migration","Potassium Dissolved (fl. conc.)"
"X170","ICP","This code is a catch-all for a large variety of ICP methods including water and also solids digested into solutions as an intermediate result.  Different procedures will have greatly different detection limits.  (a) For air particulates, preliminary results are reported in mg/L and loading results as mg/dm2/d. (b) For Hi Vol samples preliminiary results are same as reported in mg/L and loading results as ug/m3.  (c) Note that for Rain samples there is no filtration nor digestion steps.","EMS Migration","Lead Dissolved (fl. conc.)"
"X170","ICP","This code is a catch-all for a large variety of ICP methods including water and also solids digested into solutions as an intermediate result.  Different procedures will have greatly different detection limits.  (a) For air particulates, preliminary results are reported in mg/L and loading results as mg/dm2/d. (b) For Hi Vol samples preliminiary results are same as reported in mg/L and loading results as ug/m3.  (c) Note that for Rain samples there is no filtration nor digestion steps.","EMS Migration","Barium Total (fl. conc.)"
"X170","ICP","This code is a catch-all for a large variety of ICP methods including water and also solids digested into solutions as an intermediate result.  Different procedures will have greatly different detection limits.  (a) For air particulates, preliminary results are reported in mg/L and loading results as mg/dm2/d. (b) For Hi Vol samples preliminiary results are same as reported in mg/L and loading results as ug/m3.  (c) Note that for Rain samples there is no filtration nor digestion steps.","EMS Migration","Cobalt Total (fl. conc.)"
"X170","ICP","This code is a catch-all for a large variety of ICP methods including water and also solids digested into solutions as an intermediate result.  Different procedures will have greatly different detection limits.  (a) For air particulates, preliminary results are reported in mg/L and loading results as mg/dm2/d. (b) For Hi Vol samples preliminiary results are same as reported in mg/L and loading results as ug/m3.  (c) Note that for Rain samples there is no filtration nor digestion steps.","EMS Migration","Chromium Dissolved (fl. conc.)"
"X170","ICP","This code is a catch-all for a large variety of ICP methods including water and also solids digested into solutions as an intermediate result.  Different procedures will have greatly different detection limits.  (a) For air particulates, preliminary results are reported in mg/L and loading results as mg/dm2/d. (b) For Hi Vol samples preliminiary results are same as reported in mg/L and loading results as ug/m3.  (c) Note that for Rain samples there is no filtration nor digestion steps.","EMS Migration","Cadmium-Soluble (mass flux)"
"X170","ICP","This code is a catch-all for a large variety of ICP methods including water and also solids digested into solutions as an intermediate result.  Different procedures will have greatly different detection limits.  (a) For air particulates, preliminary results are reported in mg/L and loading results as mg/dm2/d. (b) For Hi Vol samples preliminiary results are same as reported in mg/L and loading results as ug/m3.  (c) Note that for Rain samples there is no filtration nor digestion steps.","EMS Migration","Sodium Dissolved (fl. conc.)"
"X170","ICP","This code is a catch-all for a large variety of ICP methods including water and also solids digested into solutions as an intermediate result.  Different procedures will have greatly different detection limits.  (a) For air particulates, preliminary results are reported in mg/L and loading results as mg/dm2/d. (b) For Hi Vol samples preliminiary results are same as reported in mg/L and loading results as ug/m3.  (c) Note that for Rain samples there is no filtration nor digestion steps.","EMS Migration","Arsenic Total (fl. conc.)"
"X170","ICP","This code is a catch-all for a large variety of ICP methods including water and also solids digested into solutions as an intermediate result.  Different procedures will have greatly different detection limits.  (a) For air particulates, preliminary results are reported in mg/L and loading results as mg/dm2/d. (b) For Hi Vol samples preliminiary results are same as reported in mg/L and loading results as ug/m3.  (c) Note that for Rain samples there is no filtration nor digestion steps.","EMS Migration","Lead Total (fl. conc.)"
"X170","ICP","This code is a catch-all for a large variety of ICP methods including water and also solids digested into solutions as an intermediate result.  Different procedures will have greatly different detection limits.  (a) For air particulates, preliminary results are reported in mg/L and loading results as mg/dm2/d. (b) For Hi Vol samples preliminiary results are same as reported in mg/L and loading results as ug/m3.  (c) Note that for Rain samples there is no filtration nor digestion steps.","EMS Migration","Iron Total (fl. conc.)"
"X170","ICP","This code is a catch-all for a large variety of ICP methods including water and also solids digested into solutions as an intermediate result.  Different procedures will have greatly different detection limits.  (a) For air particulates, preliminary results are reported in mg/L and loading results as mg/dm2/d. (b) For Hi Vol samples preliminiary results are same as reported in mg/L and loading results as ug/m3.  (c) Note that for Rain samples there is no filtration nor digestion steps.","EMS Migration","Iron Dissolved (fl. conc.)"
"X170","ICP","This code is a catch-all for a large variety of ICP methods including water and also solids digested into solutions as an intermediate result.  Different procedures will have greatly different detection limits.  (a) For air particulates, preliminary results are reported in mg/L and loading results as mg/dm2/d. (b) For Hi Vol samples preliminiary results are same as reported in mg/L and loading results as ug/m3.  (c) Note that for Rain samples there is no filtration nor digestion steps.","EMS Migration","Thallium Dissolved (fl. conc.)"
"X170","ICP","This code is a catch-all for a large variety of ICP methods including water and also solids digested into solutions as an intermediate result.  Different procedures will have greatly different detection limits.  (a) For air particulates, preliminary results are reported in mg/L and loading results as mg/dm2/d. (b) For Hi Vol samples preliminiary results are same as reported in mg/L and loading results as ug/m3.  (c) Note that for Rain samples there is no filtration nor digestion steps.","EMS Migration","Silver Total (fl. conc.)"
"X170","ICP","This code is a catch-all for a large variety of ICP methods including water and also solids digested into solutions as an intermediate result.  Different procedures will have greatly different detection limits.  (a) For air particulates, preliminary results are reported in mg/L and loading results as mg/dm2/d. (b) For Hi Vol samples preliminiary results are same as reported in mg/L and loading results as ug/m3.  (c) Note that for Rain samples there is no filtration nor digestion steps.","EMS Migration","Selenium Dissolved (fl. conc.)"
"X170","ICP","This code is a catch-all for a large variety of ICP methods including water and also solids digested into solutions as an intermediate result.  Different procedures will have greatly different detection limits.  (a) For air particulates, preliminary results are reported in mg/L and loading results as mg/dm2/d. (b) For Hi Vol samples preliminiary results are same as reported in mg/L and loading results as ug/m3.  (c) Note that for Rain samples there is no filtration nor digestion steps.","EMS Migration","Calcium - Soluble ion content (fl. conc.)"
"X170","ICP","This code is a catch-all for a large variety of ICP methods including water and also solids digested into solutions as an intermediate result.  Different procedures will have greatly different detection limits.  (a) For air particulates, preliminary results are reported in mg/L and loading results as mg/dm2/d. (b) For Hi Vol samples preliminiary results are same as reported in mg/L and loading results as ug/m3.  (c) Note that for Rain samples there is no filtration nor digestion steps.","EMS Migration","Beryllium Total (fl. conc.)"
"X170","ICP","This code is a catch-all for a large variety of ICP methods including water and also solids digested into solutions as an intermediate result.  Different procedures will have greatly different detection limits.  (a) For air particulates, preliminary results are reported in mg/L and loading results as mg/dm2/d. (b) For Hi Vol samples preliminiary results are same as reported in mg/L and loading results as ug/m3.  (c) Note that for Rain samples there is no filtration nor digestion steps.","EMS Migration","Selenium Total (fl. conc.)"
"X170","ICP","This code is a catch-all for a large variety of ICP methods including water and also solids digested into solutions as an intermediate result.  Different procedures will have greatly different detection limits.  (a) For air particulates, preliminary results are reported in mg/L and loading results as mg/dm2/d. (b) For Hi Vol samples preliminiary results are same as reported in mg/L and loading results as ug/m3.  (c) Note that for Rain samples there is no filtration nor digestion steps.","EMS Migration","Zinc Dissolved (fl. conc.)"
"X170","ICP","This code is a catch-all for a large variety of ICP methods including water and also solids digested into solutions as an intermediate result.  Different procedures will have greatly different detection limits.  (a) For air particulates, preliminary results are reported in mg/L and loading results as mg/dm2/d. (b) For Hi Vol samples preliminiary results are same as reported in mg/L and loading results as ug/m3.  (c) Note that for Rain samples there is no filtration nor digestion steps.","EMS Migration","Silver Dissolved (fl. conc.)"
"X170","ICP","This code is a catch-all for a large variety of ICP methods including water and also solids digested into solutions as an intermediate result.  Different procedures will have greatly different detection limits.  (a) For air particulates, preliminary results are reported in mg/L and loading results as mg/dm2/d. (b) For Hi Vol samples preliminiary results are same as reported in mg/L and loading results as ug/m3.  (c) Note that for Rain samples there is no filtration nor digestion steps.","EMS Migration","Magnesium-Soluble ion content (fl. conc.)"
"X170","ICP","This code is a catch-all for a large variety of ICP methods including water and also solids digested into solutions as an intermediate result.  Different procedures will have greatly different detection limits.  (a) For air particulates, preliminary results are reported in mg/L and loading results as mg/dm2/d. (b) For Hi Vol samples preliminiary results are same as reported in mg/L and loading results as ug/m3.  (c) Note that for Rain samples there is no filtration nor digestion steps.","EMS Migration","Arsenic Dissolved (fl. conc.)"
"X170","ICP","This code is a catch-all for a large variety of ICP methods including water and also solids digested into solutions as an intermediate result.  Different procedures will have greatly different detection limits.  (a) For air particulates, preliminary results are reported in mg/L and loading results as mg/dm2/d. (b) For Hi Vol samples preliminiary results are same as reported in mg/L and loading results as ug/m3.  (c) Note that for Rain samples there is no filtration nor digestion steps.","EMS Migration","Tellerium Dissolved (fl. conc.)"
"X170","ICP","This code is a catch-all for a large variety of ICP methods including water and also solids digested into solutions as an intermediate result.  Different procedures will have greatly different detection limits.  (a) For air particulates, preliminary results are reported in mg/L and loading results as mg/dm2/d. (b) For Hi Vol samples preliminiary results are same as reported in mg/L and loading results as ug/m3.  (c) Note that for Rain samples there is no filtration nor digestion steps.","EMS Migration","Antimony Dissolved (fl. conc.)"
"X170","ICP","This code is a catch-all for a large variety of ICP methods including water and also solids digested into solutions as an intermediate result.  Different procedures will have greatly different detection limits.  (a) For air particulates, preliminary results are reported in mg/L and loading results as mg/dm2/d. (b) For Hi Vol samples preliminiary results are same as reported in mg/L and loading results as ug/m3.  (c) Note that for Rain samples there is no filtration nor digestion steps.","EMS Migration","Potassium Total (fl. conc.)"
"X170","ICP","This code is a catch-all for a large variety of ICP methods including water and also solids digested into solutions as an intermediate result.  Different procedures will have greatly different detection limits.  (a) For air particulates, preliminary results are reported in mg/L and loading results as mg/dm2/d. (b) For Hi Vol samples preliminiary results are same as reported in mg/L and loading results as ug/m3.  (c) Note that for Rain samples there is no filtration nor digestion steps.","EMS Migration","Nickel Total (fl. conc.)"
"X170","ICP","This code is a catch-all for a large variety of ICP methods including water and also solids digested into solutions as an intermediate result.  Different procedures will have greatly different detection limits.  (a) For air particulates, preliminary results are reported in mg/L and loading results as mg/dm2/d. (b) For Hi Vol samples preliminiary results are same as reported in mg/L and loading results as ug/m3.  (c) Note that for Rain samples there is no filtration nor digestion steps.","EMS Migration","Thallium Total (fl. conc.)"
"X170","ICP","This code is a catch-all for a large variety of ICP methods including water and also solids digested into solutions as an intermediate result.  Different procedures will have greatly different detection limits.  (a) For air particulates, preliminary results are reported in mg/L and loading results as mg/dm2/d. (b) For Hi Vol samples preliminiary results are same as reported in mg/L and loading results as ug/m3.  (c) Note that for Rain samples there is no filtration nor digestion steps.","EMS Migration","Strontium Dissolved (fl. conc.)"
"X170","ICP","This code is a catch-all for a large variety of ICP methods including water and also solids digested into solutions as an intermediate result.  Different procedures will have greatly different detection limits.  (a) For air particulates, preliminary results are reported in mg/L and loading results as mg/dm2/d. (b) For Hi Vol samples preliminiary results are same as reported in mg/L and loading results as ug/m3.  (c) Note that for Rain samples there is no filtration nor digestion steps.","EMS Migration","Bismuth Dissolved (fl. conc.)"
"X170","ICP","This code is a catch-all for a large variety of ICP methods including water and also solids digested into solutions as an intermediate result.  Different procedures will have greatly different detection limits.  (a) For air particulates, preliminary results are reported in mg/L and loading results as mg/dm2/d. (b) For Hi Vol samples preliminiary results are same as reported in mg/L and loading results as ug/m3.  (c) Note that for Rain samples there is no filtration nor digestion steps.","EMS Migration","Barium Dissolved (fl. conc.)"
"X170","ICP","This code is a catch-all for a large variety of ICP methods including water and also solids digested into solutions as an intermediate result.  Different procedures will have greatly different detection limits.  (a) For air particulates, preliminary results are reported in mg/L and loading results as mg/dm2/d. (b) For Hi Vol samples preliminiary results are same as reported in mg/L and loading results as ug/m3.  (c) Note that for Rain samples there is no filtration nor digestion steps.","EMS Migration","Bismuth Total (fl. conc.)"
"X170","ICP","This code is a catch-all for a large variety of ICP methods including water and also solids digested into solutions as an intermediate result.  Different procedures will have greatly different detection limits.  (a) For air particulates, preliminary results are reported in mg/L and loading results as mg/dm2/d. (b) For Hi Vol samples preliminiary results are same as reported in mg/L and loading results as ug/m3.  (c) Note that for Rain samples there is no filtration nor digestion steps.","EMS Migration","Cobalt Dissolved (fl. conc.)"
"X170","ICP","This code is a catch-all for a large variety of ICP methods including water and also solids digested into solutions as an intermediate result.  Different procedures will have greatly different detection limits.  (a) For air particulates, preliminary results are reported in mg/L and loading results as mg/dm2/d. (b) For Hi Vol samples preliminiary results are same as reported in mg/L and loading results as ug/m3.  (c) Note that for Rain samples there is no filtration nor digestion steps.","EMS Migration","Sulfate Total (fl. conc.)"
"X170","ICP","This code is a catch-all for a large variety of ICP methods including water and also solids digested into solutions as an intermediate result.  Different procedures will have greatly different detection limits.  (a) For air particulates, preliminary results are reported in mg/L and loading results as mg/dm2/d. (b) For Hi Vol samples preliminiary results are same as reported in mg/L and loading results as ug/m3.  (c) Note that for Rain samples there is no filtration nor digestion steps.","EMS Migration","Zinc-Soluble (mass flux)"
"X170","ICP","This code is a catch-all for a large variety of ICP methods including water and also solids digested into solutions as an intermediate result.  Different procedures will have greatly different detection limits.  (a) For air particulates, preliminary results are reported in mg/L and loading results as mg/dm2/d. (b) For Hi Vol samples preliminiary results are same as reported in mg/L and loading results as ug/m3.  (c) Note that for Rain samples there is no filtration nor digestion steps.","EMS Migration","Strontium Total (fl. conc.)"
