"location_id","name","type","comment","country","state","county","latitude","longitude","horizontal_datum","horizontal_collection_method","vertical_datum","vertical_collection_method","location_groups","elevation","elevation_unit","standards","ea_closed_date","ea_ems_when_created","ea_ems_when_updated","ea_ems_who_created","ea_ems_who_updated","ea_established_date","ea_well_tag_id"
"E227144","DAHL LAKE LITTORAL SITE","Lake or Pond","sample at littoral site","","","","53.7683","-123.3","","1:50,000 scale map","","","","","","",NA,1997-07-09 11:43:41,NA,"Created by   from 70 Omineca-Peace, Prince George","",1997-07-09,""
"E227149","EAGLET LAKE LITTORAL SITE","Lake or Pond","sample at littoral site","","","","54.0942","-122.3239","","1:50,000 scale map","","","","","","",NA,1997-07-09 11:51:39,NA,"Created by   from 70 Omineca-Peace, Prince George","",1997-07-09,""
"E227150","EENA LAKE LITTORAL SITE","Lake or Pond","sample at littoral site","","","","54.05","-123.0215","","1:50,000 scale map","","","","","","",NA,1997-07-09 11:53:09,NA,"Created by   from 70 Omineca-Peace, Prince George","",1997-07-09,""
"E227152","EULATAZELLA LAKE LITTORAL SITE","Lake or Pond","sample at littoral site","","","","53.7464","-123.6081","","1:50,000 scale map","","","","","","",NA,1997-07-09 11:56:13,NA,"Created by   from 70 Omineca-Peace, Prince George","",1997-07-09,""
"E227153","FISH LAKE LITTORAL SITE","Lake or Pond","sample at littoral site","","","","54.2372","-124.1764","","1:50,000 scale map","","","","","","",NA,1997-07-09 11:57:31,NA,"Created by   from 70 Omineca-Peace, Prince George","",1997-07-09,""
"E227157","GRIZZLY LAKE (EAST) DEEP STATION","Lake or Pond","Deep station site. http://a100.gov.bc.ca/pub/fidq/downloadBathymetricMap.do?filename=00069701.pdf (RG) Comments: Was 53.7166; -122.1355.  Updated to deep station at 53.713335, -122.149117.  http://a100.gov.bc.ca/pub/fidq/downloadBathymetricMap.do?filename=00069701.pdf (RG)","","","","53.713335","-122.149117","","Google Earth, Google Maps, or other Satellite Imagery","","","","","","",NA,1997-07-09 13:46:12,2019-08-15 14:59:33,"Created by   from 70 Omineca-Peace, Prince George","Updated by Robert Gibson from 70 Omineca-Peace, Prince George",1997-07-09,""
"E227158","GRIZZLY LAKE (EAST) LITTORAL SITE","Lake or Pond","sample at littoral site  http://a100.gov.bc.ca/pub/fidq/downloadBathymetricMap.do?filename=00341501.pdf Comments: Was 53.7166; -122.1355.  Updated to 53.709177, -122.136512 marking depression/seasonal lake/marsh to the southeast of lake 500m directly south of original marker. http://a100.gov.bc.ca/pub/fidq/downloadBathymetricMap.do?filename=00341501.pdf (RG)","","","","53.709177","-122.136512","","Google Earth, Google Maps, or other Satellite Imagery","","","","","","",NA,1997-07-09 13:47:58,2019-08-15 15:08:53,"Created by   from 70 Omineca-Peace, Prince George","Updated by Robert Gibson from 70 Omineca-Peace, Prince George",1997-07-09,""
"E227159","GWILLIM LAKE DEEP STATION","Lake or Pond","Deep station site mid-lake of west basin. http://a100.gov.bc.ca/pub/fidq/downloadBathymetricMap.do?filename=00179901.pdf	 Comments: Was 55.3666; 121.3333.  Updated to 55.3566; 121.3333 to mark deep station mid-lake of west basin. http://a100.gov.bc.ca/pub/fidq/downloadBathymetricMap.do?filename=00179901.pdf (RG)","","","","55.3566","-121.3333","","Google Earth, Google Maps, or other Satellite Imagery","","","","","","",NA,1997-07-09 13:49:32,2019-08-15 15:17:50,"Created by   from 70 Omineca-Peace, Prince George","Updated by Robert Gibson from 70 Omineca-Peace, Prince George",1997-07-09,""
"E227160","GWILLIM LAKE LITTORAL SITE","Lake or Pond","sample at littoral site.  http://a100.gov.bc.ca/pub/fidq/downloadBathymetricMap.do?filename=00179901.pdf Comments: Was 55.3666; -121.3333.  Updated to 55.336593; -121.241590 to mark shallow area at east end of lake near outlet. http://a100.gov.bc.ca/pub/fidq/downloadBathymetricMap.do?filename=00179901.pdf (RG)","","","","55.336593","-121.24159","","Google Earth, Google Maps, or other Satellite Imagery","","","","","","",NA,1997-07-09 13:50:57,2019-08-15 15:26:46,"Created by   from 70 Omineca-Peace, Prince George","Updated by Robert Gibson from 70 Omineca-Peace, Prince George",1997-07-09,""
"E227161","HALLET LAKE LITTORAL SITE","Lake or Pond","sample at littoral site","","","","53.8133","-124.7822","","1:50,000 scale map","","","","","","",NA,1997-07-09 13:52:09,NA,"Created by   from 70 Omineca-Peace, Prince George","",1997-07-09,""
"E227163","LEG LAKE LITTORAL SITE","Lake or Pond","sample at littoral site","","","","53.9913","-124.5166","","1:50,000 scale map","","","","","","",NA,1997-07-09 13:55:32,NA,"Created by   from 70 Omineca-Peace, Prince George","",1997-07-09,""
"E227164","LITTLE BOBTAIL LAKE DEEP STATION","Lake or Pond","Deep station site  http://a100.gov.bc.ca/pub/fidq/downloadBathymetricMap.do?filename=00294502.pdf Comments: Was 53.7000; -123.5333.  Updated to 53.702; -123.521786 to mark deep station precisely.  http://a100.gov.bc.ca/pub/fidq/downloadBathymetricMap.do?filename=00294502.pdf (RG)","","","","53.702","-123.521786","","Google Earth, Google Maps, or other Satellite Imagery","","","","","","",NA,1997-07-09 13:57:49,2019-08-12 13:55:00,"Created by   from 70 Omineca-Peace, Prince George","Updated by Robert Gibson from 70 Omineca-Peace, Prince George",1997-07-09,""
"E227167","MURCH LAKE DEEP STATION (APPROX 46 KM DRIVE NW OF PRINCE GEORGE)","Lake or Pond","Deep station site.http://a100.gov.bc.ca/pub/fidq/downloadBathymetricMap.do?filename=00186801.pdf Comments: Was 54.0833; 125.1243.  Updated to 54.082229, -123.126438 to mark deepest point slightly east of centre of lake.  http://a100.gov.bc.ca/pub/fidq/downloadBathymetricMap.do?filename=00186801.pdf (RG)","","","","54.082229","-123.126438","","Google Earth, Google Maps, or other Satellite Imagery","","","","","","",NA,1997-07-09 14:08:39,2019-08-12 11:44:51,"Created by   from 70 Omineca-Peace, Prince George","Updated by Robert Gibson from 70 Omineca-Peace, Prince George",1997-07-09,""
"E227168","MURCH LAKE LITTIORAL SITE","Lake or Pond","sample at littoral site","","","","54.0833","-123.1243","","1:50,000 scale map","","","","","","",NA,1997-07-09 14:10:20,NA,"Created by   from 70 Omineca-Peace, Prince George","",1997-07-09,""
"E227169","NALTESBY LAKE LITTORAL SITE","Lake or Pond","sample at littoral site","","","","53.6061","-123.4858","","1:50,000 scale map","","","","","","",NA,1997-07-09 14:12:47,NA,"Created by   from 70 Omineca-Peace, Prince George","",1997-07-09,""
"E227170","NESS LAKE LITTORAL SITE","Lake or Pond","sample at littoral site","","","","54.0269","-123.1331","","1:50,000 scale map","","","","","","",NA,1997-07-09 14:14:41,NA,"Created by   from 70 Omineca-Peace, Prince George","",1997-07-09,""
"E227171","NORMAN LAKE LITTORAL SITE","Lake or Pond","sample at littoral site","","","","53.7811","-123.3547","","1:50,000 scale map","","","","","","",NA,1997-07-09 14:16:15,NA,"Created by   from 70 Omineca-Peace, Prince George","",1997-07-09,""
"E227172","NUKKO LAKE LITTORAL SITE","Lake or Pond","sample at littoral site","","","","54.0689","-123.0078","","1:50,000 scale map","","","","","","",NA,1997-07-09 14:18:01,NA,"Created by   from 70 Omineca-Peace, Prince George","",1997-07-09,""
"E227173","NULKI LAKE LITTORAL SITE","Lake or Pond","sample at littoral site","","","","53.9069","-124.15","","1:50,000 scale map","","","","","","",NA,1997-07-09 14:19:39,NA,"Created by   from 70 Omineca-Peace, Prince George","",1997-07-09,""
"E227174","OONA LAKE LITTORAL SITE","Lake or Pond","sample at littoral site","","","","54.1831","-124.7439","","1:50,000 scale map","","","","","","",NA,1997-07-09 14:20:59,NA,"Created by   from 70 Omineca-Peace, Prince George","",1997-07-09,""
"E227175","OPATCHO LAKE DEEP STATION","Lake or Pond","Deep station site","","","","53.7411","-124.4411","","1:50,000 scale map","","","","","","",NA,1997-07-09 14:22:45,NA,"Created by   from 70 Omineca-Peace, Prince George","",1997-07-09,""
"E227176","OPATCHO LAKE LITTORAL SITE","Lake or Pond","sample at littoral site","","","","53.7411","-122.2833","","1:50,000 scale map","","","","","","",NA,1997-07-09 14:24:29,NA,"Created by   from 70 Omineca-Peace, Prince George","",1997-07-09,""
"E227178","PUNCHAW LAKE LITTORAL SITE","Lake or Pond","sample at littoral site","","","","53.4203","-123.0208","","1:50,000 scale map","","","","","","",NA,1997-07-09 14:28:03,NA,"Created by   from 70 Omineca-Peace, Prince George","",1997-07-09,""
"E227179","PURDEN LAKE LITTORAL SITE","Lake or Pond","sample at littoral site","","","","53.9178","-121.9089","","1:50,000 scale map","","","","","","",NA,1997-07-09 14:29:56,NA,"Created by   from 70 Omineca-Peace, Prince George","",1997-07-09,""
"E227180","SAXTON LAKE LITTORAL SITE","Lake or Pond","sample at littoral site","","","","54.0206","-123.3536","","1:50,000 scale map","","","","","","",NA,1997-07-09 14:31:13,NA,"Created by   from 70 Omineca-Peace, Prince George","",1997-07-09,""
"E227181","SUMMIT LAKE LITTORAL SITE","Lake or Pond","sample at littoral site","","","","54.2786","-122.6561","","1:50,000 scale map","","","","","","",NA,1997-07-09 14:32:32,1997-07-09 14:33:17,"Created by   from 70 Omineca-Peace, Prince George","Updated by   from 70 Omineca-Peace, Prince George",1997-07-09,""
"E227183","SWAN LAKE LITTORAL SITE","Lake or Pond","sample at littoral site","","","","55.5175","-120.0131","","1:50,000 scale map","","","","","","",NA,1997-07-09 14:41:14,NA,"Created by   from 70 Omineca-Peace, Prince George","",1997-07-09,""
"E227184","TABOR LAKE LITTORAL SITE","Lake or Pond","sample at littoral site","","","","53.9217","-122.5356","","1:50,000 scale map","","","","","","",NA,1997-07-09 14:42:37,NA,"Created by   from 70 Omineca-Peace, Prince George","",1997-07-09,""
"E227185","TACHICK LAKE LITTORAL SITE","Lake or Pond","sample at littoral site","","","","53.9558","-124.1972","","1:50,000 scale map","","","","","","",NA,1997-07-09 14:44:20,NA,"Created by   from 70 Omineca-Peace, Prince George","",1997-07-09,""
"E227189","VERDANT LAKE DEEP STATION","Lake or Pond","Deep station site","","","","54.0383","-123.2055","","1:50,000 scale map","","","","","","",NA,1997-07-09 14:49:56,NA,"Created by   from 70 Omineca-Peace, Prince George","",1997-07-09,""
"E227190","VERDANT LAKE LITTORAL SITE","Lake or Pond","sample at littoral site","","","","54.0383","-123.2055","","1:50,000 scale map","","","","","","",NA,1997-07-09 14:51:16,NA,"Created by   from 70 Omineca-Peace, Prince George","",1997-07-09,""
"E227191","VIVIAN LAKE DEEP STATION","Lake or Pond","Deep station site","","","","54.0243","-123.2083","","1:50,000 scale map","","","","","","",NA,1997-07-09 14:53:10,NA,"Created by   from 70 Omineca-Peace, Prince George","",1997-07-09,""
"E227192","VIVIAN LAKE LITTORAL SITE","Lake or Pond","sample at littoral site","","","","54.0243","-123.2083","","1:50,000 scale map","","","","","","",NA,1997-07-09 14:54:24,NA,"Created by   from 70 Omineca-Peace, Prince George","",1997-07-09,""
"E227193","WEST (NADSILNICH) LAKE LITTORAL SITE","Lake or Pond","sample at littoral site","","","","53.7197","-122.8581","","1:50,000 scale map","","","","","","",NA,1997-07-09 14:56:48,NA,"Created by   from 70 Omineca-Peace, Prince George","",1997-07-09,""
"E227194","SECORD LAKE DEEP STATION (APPROX 67 KM SOUTH OF VANDERHOOF)","Lake or Pond","Deep station site http://a100.gov.bc.ca/pub/fidq/downloadBathymetricMap.do?filename=00145601.pdf Comments: Was 53.1333; 124.3333.  Updated to 53.626018; -124.335383 to mark centre of lake.  (RG)","","","","53.626018","-124.335383","","Google Earth, Google Maps, or other Satellite Imagery","","","","","","",NA,1997-07-09 15:08:59,2019-08-12 10:47:23,"Created by   from 70 Omineca-Peace, Prince George","Updated by Robert Gibson from 70 Omineca-Peace, Prince George",1997-07-09,""
"E227195","BOOMERANG LAKE DEEP STATION","Lake or Pond","Deep station site http://a100.gov.bc.ca/pub/fidq/downloadBathymetricMap.do?filename=00232701.pdf Comments: Was 53.1913; -124.0083.  Updated to 53.677331; -124.513565 marking deepest point of lake near centre.http://a100.gov.bc.ca/pub/fidq/downloadBathymetricMap.do?filename=00232701.pdf (RG)","","","","53.677331","-124.513565","","Google Earth, Google Maps, or other Satellite Imagery","","","","","","",NA,1997-07-09 15:10:13,2019-08-15 15:38:37,"Created by   from 70 Omineca-Peace, Prince George","Updated by Robert Gibson from 70 Omineca-Peace, Prince George",1997-07-09,""
"E227196","JUSTINE LAKE DEEP STATION","Lake or Pond","Deep station site","","","","54.2083","-124.95","","1:50,000 scale map","","","","","","",NA,1997-07-09 15:11:34,1997-11-17 08:45:29,"Created by   from 70 Omineca-Peace, Prince George","Updated by Ute Muller from 70 Omineca-Peace, Prince George",1997-07-09,""
"E227199","UPPER SUMMIT LAKE DEEP STATION","Lake or Pond","Deep station site","","","","54.2913","-122.7166","","1:50,000 scale map","","","","","","",NA,1997-07-09 15:15:37,NA,"Created by   from 70 Omineca-Peace, Prince George","",1997-07-09,""
"E227201","LAURIE LAKE DEEP STATION (APPROX 30 KM S OF FRASER LAKE COMMUNITY)","Lake or Pond","Deep station site mid north end of lake.  http://a100.gov.bc.ca/pub/fidq/downloadBathymetricMap.do?filename=00041701.pdf Comments: Was 53.8683; 124.9000.  Updated to 53.880325; -124.892377 to mark deep station at mid north end of lake. http://a100.gov.bc.ca/pub/fidq/downloadBathymetricMap.do?filename=00041701.pdf (RG)","","","","53.880325","-124.892377","","Google Earth, Google Maps, or other Satellite Imagery","","","","","","",NA,1997-07-09 15:19:33,2019-08-12 14:25:22,"Created by   from 70 Omineca-Peace, Prince George","Updated by Robert Gibson from 70 Omineca-Peace, Prince George",1997-07-09,""
"E227202","JAKES LAKE DEEP STATION","Lake or Pond","Deep station site.http://a100.gov.bc.ca/pub/fidq/downloadBathymetricMap.do?filename=00032101.pdf Comments: Was 54.3166; 122.7203.  Updated to 54.325441; -122.712650 marking deepest point in lake near centre.  Deepest point:  http://a100.gov.bc.ca/pub/fidq/downloadBathymetricMap.do?filename=00032101.pdf (RG)","","","","54.325441","-122.71265","","Google Earth, Google Maps, or other Satellite Imagery","","","","","","",NA,1997-07-09 15:20:56,2019-08-16 11:21:25,"Created by   from 70 Omineca-Peace, Prince George","Updated by Robert Gibson from 70 Omineca-Peace, Prince George",1997-07-09,""
"E227203","JAKES LAKE LITTORAL SITE","Lake or Pond","sample at littoral sitehttp://a100.gov.bc.ca/pub/fidq/downloadBathymetricMap.do?filename=00032101.pdf Comments: Was 54.3166; -122.7203. Updated to 54.321375; -122.706279 to mark marsh area near SW corner of lake.  http://a100.gov.bc.ca/pub/fidq/downloadBathymetricMap.do?filename=00032101.pdf (RG)","","","","54.321375","-122.706279","","Google Earth, Google Maps, or other Satellite Imagery","","","","","","",NA,1997-07-09 15:22:08,2019-08-16 11:29:08,"Created by   from 70 Omineca-Peace, Prince George","Updated by Robert Gibson from 70 Omineca-Peace, Prince George",1997-07-09,""
"E227204","TANG LAKE DEEP STATION","Lake or Pond","Deep station site","","","","54.3166","-122.7833","","1:50,000 scale map","","","","","","",NA,1997-07-09 15:23:56,NA,"Created by   from 70 Omineca-Peace, Prince George","",1997-07-09,""
"E227205","TANG LAKE LITTORAL SITE","Lake or Pond","sample at littoral site","","","","54.3166","-122.7833","","1:50,000 scale map","","","","","","",NA,1997-07-09 15:24:59,NA,"Created by   from 70 Omineca-Peace, Prince George","",1997-07-09,""
"E227206","CHUTANLI LAKE DEEP STATION","Lake or Pond","Deep station sitehttp://a100.gov.bc.ca/pub/fidq/downloadBathymetricMap.do?filename=00237701.pdf Comments: Was 53.3083; -124.4333.  Updated to 53.345974; -124.439354 to mark deepest point (8m) at east end of lake. http://a100.gov.bc.ca/pub/fidq/downloadBathymetricMap.do?filename=00237701.pdf (RG)","","","","53.345974","-124.439354","","Google Earth, Google Maps, or other Satellite Imagery","","","","","","",NA,1997-07-09 15:26:33,2019-08-16 11:35:10,"Created by   from 50 Cariboo, Williams Lake","Updated by Robert Gibson from 50 Cariboo, Williams Lake",1997-07-09,""
"E227208","PITONEY LAKE DEEP STATION (APPROX 72 KM SE OF PRINCE GEORGE)","Lake or Pond","Deep station sitehttp://a100.gov.bc.ca/pub/fidq/downloadBathymetricMap.do?filename=00195101.pdf Comments: Was 53.6333; 122.1683.  Updated to 53.631494; -122.031836 to mark deepest point.  http://a100.gov.bc.ca/pub/fidq/downloadBathymetricMap.do?filename=00195101.pdf (RG)","","","","53.631494","-122.031836","","Google Earth, Google Maps, or other Satellite Imagery","","","","","","",NA,1997-07-09 15:29:25,2019-08-12 11:27:34,"Created by   from 70 Omineca-Peace, Prince George","Updated by Robert Gibson from 70 Omineca-Peace, Prince George",1997-07-09,""
"E227209","PITONEY LAKE LITTORAL SITE","Lake or Pond","sample at littoral site","","","","53.6333","-122.1683","","1:50,000 scale map","","","","","","",NA,1997-07-09 15:30:39,NA,"Created by   from 70 Omineca-Peace, Prince George","",1997-07-09,""
"E227210","GOOSE LAKE DEEP STATION","Lake or Pond","Deep station sitehttp://a100.gov.bc.ca/pub/fidq/downloadBathymetricMap.do?filename=00258101.pdf Comments: Was 54.7833; 122.6.  Updated to 54.762226; -122.584792 marking deepest point (26m) near middle of lake. http://a100.gov.bc.ca/pub/fidq/downloadBathymetricMap.do?filename=00258101.pdf (RG)","","","","54.762226","-122.584792","","Google Earth, Google Maps, or other Satellite Imagery","","","","","","",NA,1997-07-09 15:32:11,2019-08-16 11:42:12,"Created by   from 70 Omineca-Peace, Prince George","Updated by Robert Gibson from 70 Omineca-Peace, Prince George",1997-07-09,""
"E227213","GRIZZLY LAKE (WEST) LITTORAL SITE (GRIZZLY WEST)","Lake or Pond","Sample at littoral site.  Search by alias `GRIZZLY WEST`http://a100.gov.bc.ca/pub/fidq/downloadBathymetricMap.do?filename=00017901.pdf Comments: Was 53.6083; -123.65.  Updated to 53.610163; -123.629323 marking large march/seasonally flooding area west of lake.  http://a100.gov.bc.ca/pub/fidq/downloadBathymetricMap.do?filename=00017901.pdf (RG)","","","","53.610163","-123.629323","","Google Earth, Google Maps, or other Satellite Imagery","","","","","","",NA,1997-07-09 15:38:24,2019-08-16 11:56:58,"Created by   from 70 Omineca-Peace, Prince George","Updated by Robert Gibson from 70 Omineca-Peace, Prince George",1997-07-09,""
"E227214","BRASH CREEK UPPER TRIB CWS TRIB TO SHUSWAP R","River, Stream, or Creek","Large tributary to the upper Brash Creek CWS.  Sample site located on upper side of road on corner before cattle gate.","","","","50.615315","-118.978497","","Geographic Positioning System (Datum not known)","","","","1461","m","",NA,1997-07-09 16:34:46,2010-07-08 14:26:29,"Created by Dennis Einarson from 80 Southern Region, Penticton","Updated by Vic Jensen from 80 Southern Region, Penticton",1997-07-09,""
"E227215","BX CREEK @ FORSBERG RD CWS","River, Stream, or Creek","On upper side of road 5 km on Forsberg Road.","","","","50.317","-119.1038","","Geographic Positioning System (Datum not known)","","","","950","m","",NA,1997-07-09 16:42:20,2001-07-17 09:02:57,"Created by Dennis Einarson from 80 Southern Region, Penticton","Updated by  EMS from 80 Southern Region, Penticton",1997-07-09,""
"E227230","GRAYSTOKE L. @ OUTLET","River, Stream, or Creek","sample was taken at Env. Canada water survey station just befors the drop structure","","","","49.9837","-118.8738","","GOAT- 1:20,000 TRIM (NAD83)","","","","","","",NA,1997-07-11 10:49:46,2001-07-17 09:02:57,"Created by Vic Jensen from 80 Southern Region, Penticton","Updated by  EMS from 80 Southern Region, Penticton",1997-07-11,""
"E227250","MISSION CR. U/S PEARSON CR.   CWS","River, Stream, or Creek","sample taken @ 20m u/s of the confluence of Mission and Pearson Cr.","","","","49.8881","-119.0638","","GOAT- 1:20,000 TRIM (NAD83)","","","","","","",NA,1997-07-14 08:41:15,2001-07-17 09:02:58,"Created by Vic Jensen from 80 Southern Region, Penticton","Updated by  EMS from 80 Southern Region, Penticton",1997-07-14,""
"E227257","ELK CREEK (LOWER)","River, Stream, or Creek","Hope Slough StudyTaken at confluence with Hope Slough at Yale Road E","","","","49.1768","-121.8515","","GOAT- orthoimagery (NAD83)","","","","","","",NA,1997-07-14 12:20:57,2008-09-25 14:40:32,"Created by Liz Freyman from 20 Lower Mainland, Surrey","Updated by Dennis Barlow from 20 Lower Mainland, Surrey",1997-07-14,""
"E227270","MONITORING WELL","Well","Agrifoods whey application to private property (see notes tab), U/S Steele Springs","","","","50.5153","-119.2267","","GOAT- 1:20,000 TRIM (NAD83)","","","13407","","","",NA,1997-07-15 13:49:17,2021-05-07 13:21:04,"Created by DICK COLVEY from 80 Southern Region, Penticton","Updated by Jeremy Krogh from 80 Southern Region, Penticton",1997-07-15,""
"E227271","REGEHR PRODUCTION WELL #5","Well","Irrigation Well, North East corner of private property (see notes tab), Whey introduction point.","","","","50.5153","-119.2267","","GOAT- 1:20,000 TRIM (NAD83)","","","13407","","","",NA,1997-07-15 14:07:47,2024-06-26 10:53:02,"Created by DICK COLVEY from 80 Southern Region, Penticton","Updated by Robert Gibson from 80 Southern Region, Penticton",1997-07-15,""
"E227330","TECK QUINTETTE PE6739 - COAL PREPARATION PLANT","Outfall","","","","","54.9922","-121.0314","","1:50,000 scale map","","","6739","","","",NA,1997-07-21 09:49:53,2017-06-15 10:23:04,"Created by Del Reinheimer from 70 Omineca-Peace, Prince George","Updated by Alan Gibson from 70 Omineca-Peace, Prince George",1997-07-21,""
"E227331","TECK QUINTETTE PE6739 - OW SEP","Outfall","Oil water seperator at the outlet.Updated Feb 7, 2018 by Alan Gibson","","","","55.005693","-120.992545","","1:50,000 scale map","","","6739","","","",NA,1997-07-21 09:56:33,2018-02-07 11:01:17,"Created by Del Reinheimer from 70 Omineca-Peace, Prince George","Updated by Alan Gibson from 70 Omineca-Peace, Prince George",1997-07-21,""
"E227332","TECK QUINTETTE PE6739 - B1 SEDIMENT POND","Outfall","Discharge - Murray River via M11/15 Diversion Channel.","","","","54.978017","-120.998908","","1:50,000 scale map","","","6739","","","",NA,1997-07-21 10:04:33,2017-06-15 10:29:20,"Created by Del Reinheimer from 70 Omineca-Peace, Prince George","Updated by Alan Gibson from 70 Omineca-Peace, Prince George",1997-07-21,""
"E227333","QUINTETTE - M19 CREEK","River, Stream, or Creek","Comments: Lat. & Long. updated Sept 7/01 to coordinates of Prince George regional office.","","","","54","-123","","1:50,000 scale map","","","","","","",NA,1997-07-21 10:12:04,2001-09-07 13:54:31,"Created by Del Reinheimer from 70 Omineca-Peace, Prince George","Updated by JOHN YAXLEY from 70 Omineca-Peace, Prince George",1997-07-21,""
"E227350","TRENT R 400 M D/S PE-197 DITCH","River, Stream, or Creek","Trent River below ditch from PE-197.","","","","49.6186","-124.9675","","1:50,000 scale map","","","","","","",NA,1997-07-22 08:43:57,NA,"Created by John Deniseger from 10 Vancouver Island, Nanaimo","",1997-07-22,""
"E227351","PEACE ENTERPRISES - EFFLUENT TREATMENT & DISCHARGE","Irrigation Spray/Sludge","Two celled domestic sewage treatment lagoon system with spray irrigation. Comments: Lat. & Long. updated Sept 7/01 to coordinates of Prince George regional office.","","","","57.61847","-121.914288","","1:50,000 scale map","","","14830","0","m","",NA,1997-07-22 09:41:34,2023-02-07 11:17:04,"Created by Steve Hunsberger from 70 Omineca-Peace, Prince George","Updated by  EMS from 70 Omineca-Peace, Prince George",1997-07-22,""
"E227352","PEACE ENTERPRISES - CAMP INCINERATOR","Stack","Auxiliary fuel fired camp incinerator - ash and non-putrescibles to be removed from site and disposed of at authorized municipal landfill site. Comments: Lat. & Long. updated Sept 7/01 to coordinates of Prince George regional office.","","","","57.61847","-121.914288","","1:50,000 scale map","","","14830","0","m","",NA,1997-07-22 09:44:12,2023-02-07 11:17:04,"Created by Steve Hunsberger from 70 Omineca-Peace, Prince George","Updated by  EMS from 70 Omineca-Peace, Prince George",1997-07-22,""
"E227370","JOE RICH CR. U/S MISSION CR.   CWS","River, Stream, or Creek","sample taken d/s bridge at 11365 Joe Rich Rd.  (the property owner has given us permission to enter his property)","","","","49.8645","-119.1447","","GOAT- 1:20,000 TRIM (NAD83)","","","","","","",NA,1997-07-23 09:31:01,2001-07-17 09:03:00,"Created by Vic Jensen from 80 Southern Region, Penticton","Updated by  EMS from 80 Southern Region, Penticton",1997-07-23,""
"E227371","PEARSON CR. U/S LINDEN L. FSR   CWS","River, Stream, or Creek","sample taken about 5m u/s Linden L. FSR","","","","49.9467","-118.9344","","GOAT- 1:20,000 TRIM (NAD83)","","","","","","",NA,1997-07-23 09:33:02,2001-08-13 15:29:41,"Created by Vic Jensen from 80 Southern Region, Penticton","Updated by Judith R. Burke from 80 Southern Region, Penticton",1997-07-23,""
"E227411","UNNAMED LAKE - DEEP HOLE (UTM E 481344; N 6515056)","Lake or Pond","Alias `Four Mile River Lake`Remote Lake in Kaska Dena Land Claim, Cassiar FD					 Comments: Area; 61.9 ha","","","","58.76","-129.31","","GOAT- 1:20,000 TRIM (NAD83)","","","","","","",NA,1997-07-25 11:02:03,2017-07-13 13:41:42,"Created by coop60_1 coop60_1 from 60 Skeena","Updated by  EMS from 60 Skeena",1997-07-25,""
"E227412","UNNAMED LAKE - DEEP HOLE (UTM E 489584; N 6499744)","Lake or Pond","Alias `Lower Cry Lake`Remote Lake in Kaska Dena Land Claim, Cassiar FD					 Comments: Area; 45.8 ha","","","","58.63","-129.166","","GOAT- 1:20,000 TRIM (NAD83)","","","","","","",NA,1997-07-25 11:33:03,2017-07-13 13:41:42,"Created by coop60_1 coop60_1 from 60 Skeena","Updated by  EMS from 60 Skeena",1997-07-25,""
"E227417","TULSEQUAH CHIEF 5400 ADIT","Seepage or Seepage Pools","","","","","58.737","-133.6007","","GOAT- 1:20,000 TRIM (NAD83)","","","","","","",NA,1997-07-25 12:08:41,NA,"Created by   from 60 Skeena","",1989-07-25,""
"E227419","K. SOTH GW WELL; COLUMBIA VALLEY","Well","Klaus Soth995 Kosikar Rd., Lindell BeachColumbia Valley Groundwater Study","","","","49.019","-122.0513","","GOAT- orthoimagery (NAD83)","","","","","","",NA,1997-07-25 16:03:32,2021-02-23 17:41:53,"Created by Liz Freyman from 20 Lower Mainland, Surrey","Updated by  EMS from 20 Lower Mainland, Surrey",1997-07-25,""
"E227420","CURRIE GW WELL; COLUMBIA VALLEY","Well","575 Columbia Valley Rd., Lindell BeachColumbia Valley Groundwater Study","","","","49.0168","-122.0694","","GOAT- orthoimagery (NAD83)","","","","","","",NA,1997-07-25 16:18:39,2021-02-23 17:41:53,"Created by Liz Freyman from 20 Lower Mainland, Surrey","Updated by  EMS from 20 Lower Mainland, Surrey",1997-07-25,"TRUE"
"E227421","WASIK GW WELL; COLUMBIA VALLEY 910 COLUMBIA VALLEY RD.","Well","910 Columbia Valley Rd., Lindell BeachColumbia Valley Groundwater Study","","","","49.0187","-122.0626","","GOAT- orthoimagery (NAD83)","","","","","","",NA,1997-07-25 16:21:17,2021-02-23 17:41:53,"Created by Liz Freyman from 20 Lower Mainland, Surrey","Updated by  EMS from 20 Lower Mainland, Surrey",1997-07-25,"TRUE"
"E227422","GW WELL; COLUMBIA VALLEY","Well","800 Columbia Valley Rd., Lindell BeachColumbia Valley Groundwater Study","","","","49.018","-122.0651","","GOAT- orthoimagery (NAD83)","","","","","","",NA,1997-07-25 16:22:48,2021-02-23 17:41:53,"Created by Liz Freyman from 20 Lower Mainland, Surrey","Updated by  EMS from 20 Lower Mainland, Surrey",1997-07-25,""
"E227423","HUDSON SPRING; COLUMBIA VALLEY","Spring or Hot Spring","Rick Hudson397 Maple Falls Rd., Lindell BeachColumbia Valley Groundwater Study","","","","49.01","-122.0609","","GOAT- orthoimagery (NAD83)","","","","","","",NA,1997-07-25 16:24:32,2004-08-13 14:15:19,"Created by Liz Freyman from 20 Lower Mainland, Surrey","Updated by Dennis Barlow from 20 Lower Mainland, Surrey",1997-07-25,""
