"ID","NAME","Location ID","Location Name","LATITUDE","LONGITUDE","Comments","First Sample","Last Sample","Samples","Results"
"337","HGMRW","E277175","09T-WOLV4","55.116467","121.171270","Water monitoring sites in the Murray River Watershed Created by Heather Granger on 2016-10-28","9/1/2009 1:30:00 PM","9/1/2009 1:30:00 PM","2","76"
"337","HGMRW","E277176","09T-MAST1","55.112713","121.175064","Water monitoring sites in the Murray River Watershed Created by Heather Granger on 2016-10-28","9/1/2009 2:45:00 PM","9/1/2009 2:45:00 PM","2","73"
"337","HGMRW","E277177","09T-GORD1","54.894093","120.894590","Water monitoring sites in the Murray River Watershed Created by Heather Granger on 2016-10-28","9/2/2009 9:30:00 AM","9/2/2009 9:30:00 AM","2","68"
"337","HGMRW","E277178","09T-M20_1","55.046898","121.123740","Water monitoring sites in the Murray River Watershed Created by Heather Granger on 2016-10-28","9/2/2009 11:30:00 AM","9/8/2009 11:30:00 AM","3","122"
"337","HGMRW","E277609","MR1 - MURRAY RIVER SITE 1; IMPACT SITE D/S OF MINE DRAINAGES","55.314667","120.941861","Water monitoring sites in the Murray River Watershed Created by Heather Granger on 2016-10-28","10/6/2009 10:00:00 AM","9/4/2013 8:31:00 AM","29","904"
"337","HGMRW","E277610","MR2 - MURRAY RIVER SITE 2; IMPACT SITE D/S OF MINE DRAINAGES","55.280389","120.940250","Water monitoring sites in the Murray River Watershed Created by Heather Granger on 2016-10-28","10/6/2009 11:30:00 AM","9/4/2013 10:32:00 AM","36","1040"
"337","HGMRW","E277611","MR3 - MURRAY RIVER SITE 3; IMPACT SITE D/S OF MINE DRAINAGES","55.217667","120.949528","Water monitoring sites in the Murray River Watershed Created by Heather Granger on 2016-10-28","10/6/2009 1:00:00 PM","9/4/2013 12:30:00 PM","25","702"
"337","HGMRW","E277612","MR4 - MURRAY RIVER SITE 4; CONTROL SITE U/S OF MINE DRAINAGES","54.882194","121.250278","Water monitoring sites in the Murray River Watershed Created by Heather Granger on 2016-10-28","10/6/2009 3:30:00 PM","9/4/2013 2:32:00 PM","36","1099"
"337","HGMRW","E277613","MR5 - MURRAY RIVER SITE 5; CONTROL SITE U/S OF MINE DRAINAGES","54.959611","121.104083","Water monitoring sites in the Murray River Watershed Created by Heather Granger on 2016-10-28","10/7/2009 8:30:00 AM","9/5/2013 8:30:00 AM","33","943"
"337","HGMRW","E277614","MR6 - MURRAY RIVER SITE 6; CONTROL SITE U/S OF MINE DRAINAGES","54.952139","121.143417","Water monitoring sites in the Murray River Watershed Created by Heather Granger on 2016-10-28","10/7/2009 10:30:00 AM","9/5/2013 10:30:00 AM","34","1033"
"337","HGMRW","E289552","MURRAY RIVER OFF COWIE CREEK ROAD","55.574167","121.187500","Water monitoring sites in the Murray River Watershed Created by Heather Granger on 2016-10-28","4/30/2012 11:30:00 AM","11/4/2014 11:45:00 AM","44","3459"
"337","HGMRW","E289553","WOLVERINE RIVER AT HIGHWAY CROSSING NEAR MOUTH","55.130556","121.053056","Water monitoring sites in the Murray River Watershed Created by Heather Granger on 2016-10-28","4/30/2012 1:30:00 PM","11/5/2014 8:31:00 AM","51","4003"
"337","HGMRW","E289554","FLATBED CREEK AT HIGHWAY CROSSING","55.119167","121.018333","Water monitoring sites in the Murray River Watershed Created by Heather Granger on 2016-10-28","4/30/2012 2:00:00 PM","11/5/2014 8:00:00 AM","56","4382"
"337","HGMRW","E289555","MURRAY RIVER UPSTREAM SITE AT BRIDGE CROSSING","54.902217","121.222869","Water monitoring sites in the Murray River Watershed Created by Heather Granger on 2016-10-28","4/30/2012 3:00:00 PM","11/4/2014 4:15:00 PM","52","4060"
"337","HGMRW","E289556","MURRAY RIVER DOWNSTREAM OF MINE ACTIVITY","55.169444","121.169444","Water monitoring sites in the Murray River Watershed Created by Heather Granger on 2016-10-28","5/1/2012","11/4/2014","41","3235"
"337","HGMRW","E295109","WOLVERINE RIVER 1KM D/S OF BULLMOOSE; 1KM U/S FROM HIGHWAY","55.130556","121.061389","Water monitoring sites in the Murray River Watershed Created by Heather Granger on 2016-10-28","9/5/2013 11:30:00 AM","10/16/2014","12","556"
"336","CHERRY CREEK","0600177","CHERRY CR. ABOVE ALKALI CREEK","50.625300","120.536900","Locations within Cherry Creek watershed boundary. Created by Robyn Renton on 2016-10-17","11/3/1981 11:00:00 AM","7/21/2025","89","2870"
"336","CHERRY CREEK","0600178","AFTON MINES - CHERRY CR. BELOW ALK. CR.","50.666100","120.562200","Locations within Cherry Creek watershed boundary. Created by Robyn Renton on 2016-10-17","11/3/1981 10:30:00 AM","2/5/2026","131","5531"
"336","CHERRY CREEK","0600210","ALKALI CR. DIV. ABV. CHERRY","50.638100","120.526100","Locations within Cherry Creek watershed boundary. Created by Robyn Renton on 2016-10-17","12/30/1997","10/16/2025","23","1596"
"336","CHERRY CREEK","0600213","AFTON MINES - PIEZOMETER 3C","50.650600","120.535800","Locations within Cherry Creek watershed boundary. Created by Robyn Renton on 2016-10-17","11/16/1981 10:30:00 AM","11/22/1995","54","482"
"336","CHERRY CREEK","0600214","AFTON MINES - PIEZOMETER 3 B","50.651700","120.537800","Locations within Cherry Creek watershed boundary. Created by Robyn Renton on 2016-10-17","11/16/1981 11:00:00 AM","9/30/1998","69","640"
"336","CHERRY CREEK","0600215","AFTON MINES - PIEZOMETER 3A","50.649700","120.538900","Locations within Cherry Creek watershed boundary. Created by Robyn Renton on 2016-10-17","11/16/1981 10:45:00 AM","11/22/1995","57","526"
"336","CHERRY CREEK","0600216","AFTON MINES - PIEZOMETER 2A WEST DAM","50.655300","120.541400","Locations within Cherry Creek watershed boundary. Created by Robyn Renton on 2016-10-17","11/5/1981 10:50:00 AM","9/30/1998","74","685"
"336","CHERRY CREEK","0600218","AFTON MINES - PIEZOMETER 2C W DAM","50.655300","120.544400","Locations within Cherry Creek watershed boundary. Created by Robyn Renton on 2016-10-17","11/5/1981 11:15:00 AM","11/22/1995","58","525"
"336","CHERRY CREEK","0600219","AFTON MINES - PIEZOMETER 1A WEST DAM","50.659700","120.533300","Locations within Cherry Creek watershed boundary. Created by Robyn Renton on 2016-10-17","11/3/1981 2:30:00 PM","5/10/1997","60","533"
"336","CHERRY CREEK","0600221","AFTON MINES - PIEZOMETER 1C WEST DAM","50.656700","120.536700","Locations within Cherry Creek watershed boundary. Created by Robyn Renton on 2016-10-17","11/3/1981 1:20:00 PM","11/22/1995","58","523"
"336","CHERRY CREEK","0600223","AFTON MINES - SEEPAGE DAM PIEZOMETER","50.655300","120.547200","Locations within Cherry Creek watershed boundary. Created by Robyn Renton on 2016-10-17","11/5/1981 12:00:00 PM","9/30/1998","73","686"
"336","CHERRY CREEK","0601013","AFTON TAILINGS SUPERNATAN.","50.648800","120.529400","Locations within Cherry Creek watershed boundary. Created by Robyn Renton on 2016-10-17","11/3/1981 12:45:00 PM","4/21/2025","86","1574"
"336","CHERRY CREEK","0601055","AFTON MINES - #1 SEEP REC0VERY POND","50.652500","120.539200","Locations within Cherry Creek watershed boundary. Created by Robyn Renton on 2016-10-17","11/5/1981 10:00:00 AM","9/30/1998","75","703"
"336","CHERRY CREEK","0605001","KAMLOOPS AIRPORT","50.705600","120.443300","Locations within Cherry Creek watershed boundary. Created by Robyn Renton on 2016-10-17","3/2/1972 3:10:00 PM","12/27/1993","2202","6139"
"336","CHERRY CREEK","0605104","CHERRY CREEK RANCH","50.703100","120.599400","Locations within Cherry Creek watershed boundary. Created by Robyn Renton on 2016-10-17","2/28/1985 2:00:00 PM","10/2/1987 12:45:00 PM","30","30"
"336","CHERRY CREEK","0605206","3.7 MILE WEST OF AFTON - SULFATION PLATE","50.666400","120.571700","Locations within Cherry Creek watershed boundary. Created by Robyn Renton on 2016-10-17","1/1/1985","10/2/1987 1:00:00 PM","25","25"
"336","CHERRY CREEK","0605207","EAST OF KAMLOOPS LAGOONS - SULFATION PLATE","50.666100","120.571400","Locations within Cherry Creek watershed boundary. Created by Robyn Renton on 2016-10-17","5/10/1985 10:48:00 AM","10/1/1987 10:00:00 AM","24","24"
"336","CHERRY CREEK","0606035","AFTON TERRESTRIAL SITE 1","50.658300","120.566700","Locations within Cherry Creek watershed boundary. Created by Robyn Renton on 2016-10-17","9/15/1976 12:00:00 PM","9/26/1985 1:35:00 PM","10","88"
"336","CHERRY CREEK","0606036","AFTON TERRESTRIAL SITE 2","50.668900","120.553900","Locations within Cherry Creek watershed boundary. Created by Robyn Renton on 2016-10-17","9/16/1976 11:15:00 AM","10/23/1985 1:30:00 PM","9","61"
"336","CHERRY CREEK","0606037","AFTON TERRESTRIAL SITE 3","50.661100","120.643300","Locations within Cherry Creek watershed boundary. Created by Robyn Renton on 2016-10-17","9/15/1976 12:30:00 PM","9/26/1985 10:45:00 AM","8","81"
"336","CHERRY CREEK","0606039","AFTON TERRESTRIAL SITE 5","50.662500","120.556700","Locations within Cherry Creek watershed boundary. Created by Robyn Renton on 2016-10-17","9/26/1985 1:55:00 PM","9/26/1985 1:55:00 PM","1","2"
"336","CHERRY CREEK","0606040","AFTON TERRESTRIAL SITE 6","50.654200","120.477500","Locations within Cherry Creek watershed boundary. Created by Robyn Renton on 2016-10-17","9/19/1976 10:00:00 AM","10/23/1985 12:10:00 PM","11","90"
"336","CHERRY CREEK","0606046","AFTON TERRESTRIAL SITE 12","50.632200","120.458900","Locations within Cherry Creek watershed boundary. Created by Robyn Renton on 2016-10-17","9/16/1976 3:00:00 PM","10/23/1985 11:55:00 AM","9","88"
"336","CHERRY CREEK","0606047","AFTON TERESTRIAL SITE 13","50.625600","120.476700","Locations within Cherry Creek watershed boundary. Created by Robyn Renton on 2016-10-17","10/23/1985 11:35:00 AM","10/23/1985 11:35:00 AM","1","2"
"336","CHERRY CREEK","0606048","AFTON TERRESTRIAL SITE 14","50.616400","120.460300","Locations within Cherry Creek watershed boundary. Created by Robyn Renton on 2016-10-17","9/27/1976 3:05:00 PM","10/23/1985 11:15:00 AM","9","88"
"336","CHERRY CREEK","0606050","AFTON TERRESTRIAL SITE 16","50.620600","120.452200","Locations within Cherry Creek watershed boundary. Created by Robyn Renton on 2016-10-17","9/27/1976 3:40:00 PM","9/24/1985 1:00:00 PM","10","90"
"336","CHERRY CREEK","0606051","AFTON TERRESTRIAL SITE 17","50.685000","120.455000","Locations within Cherry Creek watershed boundary. Created by Robyn Renton on 2016-10-17","9/22/1976 9:30:00 AM","10/23/1985 2:50:00 PM","9","83"
"336","CHERRY CREEK","0606052","AFTON TERRESTRIAL SITE 18","50.666400","120.460800","Locations within Cherry Creek watershed boundary. Created by Robyn Renton on 2016-10-17","9/22/1976 10:25:00 AM","10/23/1985 2:25:00 PM","10","90"
"336","CHERRY CREEK","0606053","AFTON TERRESTRIAL SITE 19","50.666400","120.503900","Locations within Cherry Creek watershed boundary. Created by Robyn Renton on 2016-10-17","9/22/1976 11:10:00 AM","10/23/1985 2:00:00 PM","10","89"
"336","CHERRY CREEK","0606055","AFTON TERRESTRIAL SITE 21","50.664200","120.565600","Locations within Cherry Creek watershed boundary. Created by Robyn Renton on 2016-10-17","9/15/1976 3:30:00 PM","9/26/1985 1:00:00 PM","9","61"
"336","CHERRY CREEK","0606056","AFTON TERRESTRIAL SITE 22","50.650300","120.513300","Locations within Cherry Creek watershed boundary. Created by Robyn Renton on 2016-10-17","9/16/1976 12:45:00 PM","10/23/1985 12:45:00 PM","10","88"
"336","CHERRY CREEK","E101950","WEYERHAEUSER - PULPMILL KAMLOOPS","50.692500","120.450000","Locations within Cherry Creek watershed boundary. Created by Robyn Renton on 2016-10-17","7/3/1985 8:00:00 AM","11/27/2002 10:00:00 AM","199","935"
"336","CHERRY CREEK","E102153","CITY OF KAMLOOPS  LAGOON OUTFALL ","50.698200","120.476000","Locations within Cherry Creek watershed boundary. Created by Robyn Renton on 2016-10-17","10/16/1985 10:00:00 AM","11/20/2005","1647","3260"
"336","CHERRY CREEK","E206334","CITY OF KAMLOOPS (PE-399) R.I. BASIN (APR 16 - NOV 30)","50.703500","120.466900","Locations within Cherry Creek watershed boundary. Created by Robyn Renton on 2016-10-17","8/21/1985 10:45:00 AM","11/3/2004","1386","2347"
"336","CHERRY CREEK","E206335","CITY OF KAMLOOPS (PE-399) CINNAMON RIDGE -SPRAY IRRIGATION","50.702400","120.462400","Locations within Cherry Creek watershed boundary. Created by Robyn Renton on 2016-10-17","8/21/1985 10:30:00 AM","10/7/1987","4","60"
"336","CHERRY CREEK","E213063","AFTON (PE-3904) PRIMARY SEEPAGE  POND","50.655000","120.545000","Locations within Cherry Creek watershed boundary. Created by Robyn Renton on 2016-10-17","2/24/1997 11:30:00 AM","1/20/2026","86","7070"
"336","CHERRY CREEK","E217081","DOMTAR PE1199 1.1 PULP MILL EFFLUENT","50.693333","120.450000","Locations within Cherry Creek watershed boundary. Created by Robyn Renton on 2016-10-17","1/1/1996 8:30:00 AM","1/31/2026 8:00:00 AM","35716","80037"
"336","CHERRY CREEK","E218627","CITY OF KAMLOOPS (PE-399) LAGOON OUTFALL (DEC 1 - APR 15)","50.714800","120.476000","Locations within Cherry Creek watershed boundary. Created by Robyn Renton on 2016-10-17","2/1/1997","4/15/2005","991","2209"
"336","CHERRY CREEK","E218628","CITY OF KAMLOOPS (PE-399) R.I. BASIN (DEC 1 - APR 15)","50.703500","120.466900","Locations within Cherry Creek watershed boundary. Created by Robyn Renton on 2016-10-17","2/1/1997","4/15/2004","836","1614"
"336","CHERRY CREEK","E219449","LAKE #91","50.667500","120.513300","Locations within Cherry Creek watershed boundary. Created by Robyn Renton on 2016-10-17","9/8/1993 10:30:00 AM","9/8/1993 10:30:00 AM","1","9"
"336","CHERRY CREEK","E219450","LAKE #92","50.669200","120.513100","Locations within Cherry Creek watershed boundary. Created by Robyn Renton on 2016-10-17","9/8/1993 1:30:00 PM","9/8/1993 1:30:00 PM","1","9"
"336","CHERRY CREEK","E219451","POLYGON POND; LAKE #93","50.668100","120.466900","Locations within Cherry Creek watershed boundary. Created by Robyn Renton on 2016-10-17","9/8/1993 3:00:00 PM","9/8/1993 3:00:00 PM","1","9"
"336","CHERRY CREEK","E219452","LAKE #94","50.667800","120.495300","Locations within Cherry Creek watershed boundary. Created by Robyn Renton on 2016-10-17","9/8/1993 4:30:00 PM","9/8/1993 4:30:00 PM","1","9"
"336","CHERRY CREEK","E219453","CHUWHELS LAKE; LAKE #95","50.581900","120.596100","Locations within Cherry Creek watershed boundary. Created by Robyn Renton on 2016-10-17","9/9/1993 11:00:00 AM","9/9/1993 11:00:00 AM","1","9"
"336","CHERRY CREEK","E219458","IRONMASK LK; LAKE #100","50.663100","120.451900","Locations within Cherry Creek watershed boundary. Created by Robyn Renton on 2016-10-17","9/10/1993 5:30:00 PM","9/10/1993 5:30:00 PM","1","9"
"336","CHERRY CREEK","E219462","MARQUART LAKE; LAKE #105 EAST OF MERRITT","50.077500","120.646889","Locations within Cherry Creek watershed boundary. Created by Robyn Renton on 2016-10-17","9/13/1993 1:30:00 PM","9/13/1993 1:30:00 PM","1","10"
"336","CHERRY CREEK","E219877","THOMPSON R D/S WEYCAN","50.698300","120.475800","Locations within Cherry Creek watershed boundary. Created by Robyn Renton on 2016-10-17","12/14/1993 11:15:00 AM","9/14/1994","5","45"
"336","CHERRY CREEK","E222525","PETERSON CK U/S JACKO LK AT WEIR","50.601400","120.439700","Locations within Cherry Creek watershed boundary. Created by Robyn Renton on 2016-10-17","5/22/1991","6/30/1998","25","252"
"336","CHERRY CREEK","E222527","PETERSON CK U/S GOOSE LK RD","50.588900","120.440600","Locations within Cherry Creek watershed boundary. Created by Robyn Renton on 2016-10-17","7/11/1991","3/25/2025 2:45:00 PM","55","3255"
"336","CHERRY CREEK","E222528","PETERSON CK AT SHANNON`S DIVERSION","50.555000","120.448900","Locations within Cherry Creek watershed boundary. Created by Robyn Renton on 2016-10-17","7/11/1991","9/30/1998","32","328"
"336","CHERRY CREEK","E224052","AFTON (PE-3904) N SEEPAGE","50.655000","120.541000","Locations within Cherry Creek watershed boundary. Created by Robyn Renton on 2016-10-17","2/24/1997 12:00:00 PM","5/31/2000 10:25:00 AM","7","344"
"336","CHERRY CREEK","E224053","AFTON (PE-3904) SOUTH SEEPAGE","50.664000","120.542000","Locations within Cherry Creek watershed boundary. Created by Robyn Renton on 2016-10-17","2/24/1997 12:05:00 PM","5/31/2000 10:35:00 AM","7","344"
"336","CHERRY CREEK","E224054","ALKALI CK OLD CHANNEL NEAR HWY 1","50.665000","120.561000","Locations within Cherry Creek watershed boundary. Created by Robyn Renton on 2016-10-17","7/28/1999 11:25:00 AM","7/28/1999 11:25:00 AM","1","50"
"336","CHERRY CREEK","E224055","ALKALI CK DIVERSION","50.643000","120.541000","Locations within Cherry Creek watershed boundary. Created by Robyn Renton on 2016-10-17","6/4/1998 11:10:00 AM","6/4/1998 11:10:00 AM","1","50"
"336","CHERRY CREEK","E230581","AFTON MINES (PE-3904) SPRING 21","50.654400","120.541500","Locations within Cherry Creek watershed boundary. Created by Robyn Renton on 2016-10-17","3/31/1998","9/30/1998","5","75"
"336","CHERRY CREEK","E232402","CITY OF KAMLOOPS (PE-399) S.I. SYSTEM CL CONTACT BASIN","50.710500","120.473000","Locations within Cherry Creek watershed boundary. Created by Robyn Renton on 2016-10-17","4/12/1999","10/18/2005","1321","2457"
"336","CHERRY CREEK","E235550","BOWERS BROOK IN TRAILER PARK (PE-3904)","50.660900","120.555100","Locations within Cherry Creek watershed boundary. Created by Robyn Renton on 2016-10-17","10/7/1997","9/30/1998","7","105"
"336","CHERRY CREEK","E236583","CITY OF KAMLOOPS (PE-399) INFLUENT FLOW","50.698200","120.476000","Locations within Cherry Creek watershed boundary. Created by Robyn Renton on 2016-10-17","3/1/1999","11/20/2005","2440","2440"
"336","CHERRY CREEK","E272923","NEW GOLD INC (100224) - POTHOOK PIT - TAILINGS STORAGE IMPOUNDMENT","50.653500","120.501600","Locations within Cherry Creek watershed boundary. Created by Robyn Renton on 2016-10-17","2/17/2017","2/5/2026","64","6050"
"336","CHERRY CREEK","E272932","NEW GOLD INC (100224) - TAILINGS STORAGE FACILITY","50.648600","120.509000","Locations within Cherry Creek watershed boundary. Created by Robyn Renton on 2016-10-17","1/26/2017","12/11/2025","91","8888"
"336","CHERRY CREEK","E292729","KAMLOOPS NEW GOLD EAST GATE","50.661006","120.499593","Locations within Cherry Creek watershed boundary. Created by Robyn Renton on 2016-10-17","2/9/2013 12:01:00 AM","6/28/2014 12:01:00 AM","156","156"
"336","CHERRY CREEK","E292950","RUSSELL SLOUGH","50.640833","120.514444","Locations within Cherry Creek watershed boundary. Created by Robyn Renton on 2016-10-17","3/29/2017","1/27/2026","37","3425"
"336","CHERRY CREEK","E293749","NEW GOLD GW WELL PA-3","50.664961","120.500630","Locations within Cherry Creek watershed boundary. Created by Robyn Renton on 2016-10-17","6/9/2017","9/16/2025","9","808"
"336","CHERRY CREEK","E293909","KAMLOOPS STRANDE RANCH","50.638333","120.524167","Locations within Cherry Creek watershed boundary. Created by Robyn Renton on 2016-10-17","6/3/2013 12:01:00 AM","5/29/2014 12:01:00 AM","54","54"
"336","CHERRY CREEK","E297590","CITY OF KAMLOOPS (OC 111009) EFFLUENT OUTFALL","50.690235","120.466200","Locations within Cherry Creek watershed boundary. Created by Robyn Renton on 2016-10-17","3/29/2022","2/14/2026","2476","2888"
"336","CHERRY CREEK","E300693","CITY OF KAMLOOPS (OC 111009) RECLAIMED WTR AT WWTP","50.690235","120.466200","Locations within Cherry Creek watershed boundary. Created by Robyn Renton on 2016-10-17","9/25/2022","2/14/2026","1763","2111"
"335","TUC-EL-NUIT","E220325","TUGULNUIT LAKE AT CENTER","49.200000","119.533300","Selection of wells in or around Tuc-El-Nuit Lake, Oliver BC. Prepared for Graham Farstad. Created by Robyn Renton on 2016-08-24","8/19/1993 4:30:00 PM","8/19/1993 4:30:00 PM","1","11"
"335","TUC-EL-NUIT","E249131","TOWN OF OLIVER TUC-EL-NUIT WELL #3","49.191700","119.541400","Selection of wells in or around Tuc-El-Nuit Lake, Oliver BC. Prepared for Graham Farstad. Created by Robyn Renton on 2016-08-24","9/20/2007 8:10:00 AM","10/25/2016 11:20:00 AM","5","277"
"335","TUC-EL-NUIT","E284853","OBS WELL 407 - OLIVER (TUC-EL-NUIT RD)","49.215980","119.541110","Selection of wells in or around Tuc-El-Nuit Lake, Oliver BC. Prepared for Graham Farstad. Created by Robyn Renton on 2016-08-24","6/16/2014 12:10:00 PM","6/15/2017 8:25:00 AM","6","342"
"334","SSC WQ MONITORING","1199906","8-SSC SHAWNIGAN LAKE; INFLOW (SHAWNIGAN CK @ WEST SHAWNIGAN RD; SHAW 5)","48.592348","123.626412","Sampling sites for South Shawnigan Creek Water Quality Monitoring Created by Robyn Renton on 2016-07-12","5/10/1977","3/7/2023 11:00:00 AM","148","4587"
"334","SSC WQ MONITORING","E294425","4-SSC SOUTH SHAWNIGAN CK D/S SOUTH ISLAND AGGREGATE","48.556980","123.605170","Sampling sites for South Shawnigan Creek Water Quality Monitoring Created by Robyn Renton on 2016-07-12","7/30/2013 11:45:00 AM","10/22/2025 11:55:00 AM","39","3200"
"334","SSC WQ MONITORING","E294426","1-SSC SOUTH SHAWNIGAN CK D/S ELKINGTON FOREST","48.547140","123.602500","Sampling sites for South Shawnigan Creek Water Quality Monitoring Created by Robyn Renton on 2016-07-12","7/30/2013 11:20:00 AM","6/13/2017 9:50:00 AM","32","2576"
"334","SSC WQ MONITORING","E306323","2-SSC SOUTH SHAWNIGAN CREEK U/S OF LOTS 21 & 23","48.551644","123.602855","Sampling sites for South Shawnigan Creek Water Quality Monitoring Created by Robyn Renton on 2016-07-12","11/16/2016 11:35:00 AM","6/13/2017 9:20:00 AM","11","1214"
"334","SSC WQ MONITORING","E306324","3-SSC EPHEMERAL CREEK D/S OF LOT 23 U/S SOUTH SHAWNIGAN CREEK","48.552986","123.609443","Sampling sites for South Shawnigan Creek Water Quality Monitoring Created by Robyn Renton on 2016-07-12","9/14/2016 9:45:00 AM","6/23/2017 8:30:00 AM","17","1839"
"334","SSC WQ MONITORING","E306325","5-SSC SOUTH SHAWNIGAN CREEK D/S OF EPHEMERAL CREEK","48.562750","123.612285","Sampling sites for South Shawnigan Creek Water Quality Monitoring Created by Robyn Renton on 2016-07-12","7/18/2016","6/13/2017 7:40:00 AM","16","1764"
"334","SSC WQ MONITORING","E306326","6-SSC SOUTH SHAWNIGAN CREEK D/S OF VAN HORNE CREEK","48.564703","123.613731","Sampling sites for South Shawnigan Creek Water Quality Monitoring Created by Robyn Renton on 2016-07-12","1/18/2016 10:15:00 AM","6/13/2017 7:00:00 AM","19","2103"
"334","SSC WQ MONITORING","E306327","7-SSC SOUTH SHAWNIGAN CREEK AT SOOKE LAKE ROAD","48.585194","123.622658","Sampling sites for South Shawnigan Creek Water Quality Monitoring Created by Robyn Renton on 2016-07-12","7/18/2016","6/13/2017 6:37:00 AM","24","2651"
"333","ESKAY D7 W20 & TM1","E219595","LOWER PORTAL DISCHARGE (D7) PE-10818","56.652100","130.430200","To compare WQ from these to BD1 in Tom Mackay Creek downstream of Draise Created by Lisa Torunski on 2016-06-14","10/13/1995 10:30:00 AM","8/8/2025 3:00:00 PM","932","44979"
"333","ESKAY D7 W20 & TM1","E221177","ALBINO LAKE DISCHARGE (W20) PE-10818","56.648100","130.495700","To compare WQ from these to BD1 in Tom Mackay Creek downstream of Draise Created by Lisa Torunski on 2016-06-14","4/7/1995","2/2/2026 1:30:00 PM","688","27049"
"333","ESKAY D7 W20 & TM1","E245673","TOM MACKAY LAKE OUTLET (TM1) PE-10818","56.637900","130.501800","To compare WQ from these to BD1 in Tom Mackay Creek downstream of Draise Created by Lisa Torunski on 2016-06-14","11/5/2001","1/26/2026 10:50:00 AM","457","21322"
"332","SKEENA PROV LAKES","0400379","BURNS LAKE NEAR DEADMAN`S ISLAND","54.208450","125.738770","Lakes withing the Skeena Region that are being sampled as part of the Provincial Lake Monitoring Program started in 2015. All lakes are not sampled every year. Created by Lisa Torunski on 2016-04-26","3/13/1990","8/7/2025 11:35:00 AM","137","3835"
"332","SKEENA PROV LAKES","1130618","BURNS LAKE; DEEP STN #2","54.187200","125.517500","Lakes withing the Skeena Region that are being sampled as part of the Provincial Lake Monitoring Program started in 2015. All lakes are not sampled every year. Created by Lisa Torunski on 2016-04-26","5/13/2015 11:30:00 AM","8/7/2025 10:25:00 AM","59","2336"
"332","SKEENA PROV LAKES","1131007","KATHLYN LAKE; NORTHBASIN","54.825550","127.210370","Lakes withing the Skeena Region that are being sampled as part of the Provincial Lake Monitoring Program started in 2015. All lakes are not sampled every year. Created by Lisa Torunski on 2016-04-26","5/6/1985 2:30:00 PM","8/21/2025 10:05:00 AM","242","5582"
"332","SKEENA PROV LAKES","1131008","ROUND LAKE; DEEP STN","54.656700","126.923600","Lakes withing the Skeena Region that are being sampled as part of the Provincial Lake Monitoring Program started in 2015. All lakes are not sampled every year. Created by Lisa Torunski on 2016-04-26","5/2/1988 10:40:00 AM","9/12/2015 5:55:00 PM","115","2127"
"332","SKEENA PROV LAKES","1131010","SEYMOUR LAKE; CENTER","54.743183","127.161216","Lakes withing the Skeena Region that are being sampled as part of the Provincial Lake Monitoring Program started in 2015. All lakes are not sampled every year. Created by Lisa Torunski on 2016-04-26","9/8/1983","9/16/2015 11:40:00 AM","79","1855"
"332","SKEENA PROV LAKES","1131080","BABINE LAKE (SOUTH END OF LAKE) NEAR PINKUT HATCHERY","54.461100","125.444400","Lakes withing the Skeena Region that are being sampled as part of the Provincial Lake Monitoring Program started in 2015. All lakes are not sampled every year. Created by Lisa Torunski on 2016-04-26","6/8/1982","8/15/2017 10:05:00 AM","20","335"
"332","SKEENA PROV LAKES","1131112","MORICE LAKE; CENTER","54.032500","127.565000","Lakes withing the Skeena Region that are being sampled as part of the Provincial Lake Monitoring Program started in 2015. All lakes are not sampled every year. Created by Lisa Torunski on 2016-04-26","9/4/2008 10:05:00 AM","8/10/2021 9:05:00 AM","119","1530"
"332","SKEENA PROV LAKES","1170009","BABINE LAKE; STN. 2  (NORTH END OF LAKE) NEAR BELL AND GRANISLE MINES","54.942500","126.251700","Lakes withing the Skeena Region that are being sampled as part of the Provincial Lake Monitoring Program started in 2015. All lakes are not sampled every year. Created by Lisa Torunski on 2016-04-26","9/1/2015 12:30:00 PM","8/26/2025 1:20:00 PM","38","1401"
"332","SKEENA PROV LAKES","1170011","BABINE LAKE; STN. 4  (GEOMETRIC CENTRE OF LAKE)","54.690800","125.933600","Lakes withing the Skeena Region that are being sampled as part of the Provincial Lake Monitoring Program started in 2015. All lakes are not sampled every year. Created by Lisa Torunski on 2016-04-26","9/1/2015 9:46:00 AM","8/26/2025 11:40:00 AM","40","1532"
"332","SKEENA PROV LAKES","E206616","LAKELSE LAKE DEEP STATION","54.398400","128.542900","Lakes withing the Skeena Region that are being sampled as part of the Provincial Lake Monitoring Program started in 2015. All lakes are not sampled every year. Created by Lisa Torunski on 2016-04-26","4/9/1986","8/27/2025 12:40:00 PM","330","6860"
"332","SKEENA PROV LAKES","E208097","DECKER LAKE ACROSS FROM TOWN SITE","54.290800","125.842800","Lakes withing the Skeena Region that are being sampled as part of the Provincial Lake Monitoring Program started in 2015. All lakes are not sampled every year. Created by Lisa Torunski on 2016-04-26","5/24/1990 4:07:00 PM","9/28/2015 2:05:00 PM","73","1857"
"332","SKEENA PROV LAKES","E216924","TYHEE LAKE @ DEEP STN","54.716100","127.040000","Lakes withing the Skeena Region that are being sampled as part of the Provincial Lake Monitoring Program started in 2015. All lakes are not sampled every year. Created by Lisa Torunski on 2016-04-26","4/13/1992 1:20:00 PM","8/5/2025 9:25:00 AM","273","3830"
